Match ID,Datetime,Map ID,User ID,Username,Mods,Score
111534249,2023-12-02 03:06:49+00:00,4393042,2590257,wudci,NF,352472
111534249,2023-12-02 03:06:49+00:00,4393042,7075211,tekkito,HDNF,599548
111534249,2023-12-02 03:06:49+00:00,4393042,4108547,WindowLife,NF,485149
111534249,2023-12-02 03:06:49+00:00,4393042,7813296,hydrogen bomb,HRNF,760905
111534249,2023-12-02 03:13:32+00:00,4392977,11806306,Zyntex,NF,250052
111534249,2023-12-02 03:13:32+00:00,4392977,8195473,cyo,NF,280088
111534249,2023-12-02 03:13:32+00:00,4392977,7562902,mrekk,NF,510585
111534249,2023-12-02 03:13:32+00:00,4392977,13228917,oslash,NF,263696
111534249,2023-12-02 03:13:32+00:00,4392977,7813296,hydrogen bomb,NF,468524
111534249,2023-12-02 03:13:32+00:00,4392977,4787150,Vaxei,NF,734169
111534249,2023-12-02 03:13:32+00:00,4392977,13380270,Kama,NF,410000
111534249,2023-12-02 03:13:32+00:00,4392977,7075211,tekkito,NF,423113
111534249,2023-12-02 03:19:57+00:00,4392958,7341183,ASecretBox,HRNF,662862
111534249,2023-12-02 03:19:57+00:00,4392958,11806306,Zyntex,HRNF,583465
111534249,2023-12-02 03:19:57+00:00,4392958,7562902,mrekk,HRNF,523334
111534249,2023-12-02 03:19:57+00:00,4392958,9938943,aknzx,HRNF,466718
111534249,2023-12-02 03:19:57+00:00,4392958,13380270,Kama,HRNF,478311
111534249,2023-12-02 03:19:57+00:00,4392958,7075211,tekkito,HRNF,482855
111534249,2023-12-02 03:19:57+00:00,4392958,7813296,hydrogen bomb,HRNF,556454
111534249,2023-12-02 03:19:57+00:00,4392958,4787150,Vaxei,HRNF,524414
111534249,2023-12-02 03:26:58+00:00,4392973,11806306,Zyntex,HRNF,408914
111534249,2023-12-02 03:26:58+00:00,4392973,7562902,mrekk,NF,577603
111534249,2023-12-02 03:26:58+00:00,4392973,8195473,cyo,NF,368831
111534249,2023-12-02 03:26:58+00:00,4392973,7341183,ASecretBox,HDNF,361144
111534249,2023-12-02 03:26:58+00:00,4392973,13380270,Kama,NF,534804
111534249,2023-12-02 03:26:58+00:00,4392973,7075211,tekkito,HDNF,449276
111534249,2023-12-02 03:26:58+00:00,4392973,4787150,Vaxei,NF,960673
111534249,2023-12-02 03:26:58+00:00,4392973,7813296,hydrogen bomb,HRNF,558443
111554331,2023-12-03 05:01:53+00:00,4393040,11443437,[Karcher],HRNF,508752
111554331,2023-12-03 05:01:53+00:00,4393040,2511839,Amamya Kokoro,HDNF,603119
111554331,2023-12-03 05:01:53+00:00,4393040,9224078,FlyingTuna,NF,483929
111554331,2023-12-03 05:01:53+00:00,4393040,14106450,worst hr player,NF,454632
111554331,2023-12-03 05:01:53+00:00,4393040,4787150,Vaxei,NF,722364
111554331,2023-12-03 05:01:53+00:00,4393040,7813296,hydrogen bomb,HRNF,1036718
111554331,2023-12-03 05:01:53+00:00,4393040,4108547,WindowLife,NF,558221
111554331,2023-12-03 05:01:53+00:00,4393040,7075211,tekkito,HDNF,636268
111554331,2023-12-03 05:10:00+00:00,4392958,11443437,[Karcher],HRNF,1058537
111554331,2023-12-03 05:10:00+00:00,4392958,9052194,Allegrissimo,HRNF,780246
111554331,2023-12-03 05:10:00+00:00,4392958,2511839,Amamya Kokoro,HRNF,448746
111554331,2023-12-03 05:10:00+00:00,4392958,14106450,worst hr player,HRNF,442172
111554331,2023-12-03 05:10:00+00:00,4392958,7813296,hydrogen bomb,HRNF,717196
111554331,2023-12-03 05:10:00+00:00,4392958,7075211,tekkito,HRNF,584225
111554331,2023-12-03 05:10:00+00:00,4392958,4787150,Vaxei,HRNF,626243
111554331,2023-12-03 05:10:00+00:00,4392958,13380270,Kama,HRNF,405666
111554331,2023-12-03 05:19:01+00:00,4392977,11443437,[Karcher],NF,421936
111554331,2023-12-03 05:19:01+00:00,4392977,9224078,FlyingTuna,NF,450191
111554331,2023-12-03 05:19:01+00:00,4392977,9052194,Allegrissimo,NF,381011
111554331,2023-12-03 05:19:01+00:00,4392977,14106450,worst hr player,NF,627819
111554331,2023-12-03 05:19:01+00:00,4392977,4787150,Vaxei,NF,650794
111554331,2023-12-03 05:19:01+00:00,4392977,13380270,Kama,NF,435557
111554331,2023-12-03 05:19:01+00:00,4392977,7075211,tekkito,NF,369767
111554331,2023-12-03 05:19:01+00:00,4392977,7813296,hydrogen bomb,NF,475361
111554331,2023-12-03 05:25:18+00:00,4392973,11443437,[Karcher],HRNF,360473
111554331,2023-12-03 05:25:18+00:00,4392973,9224078,FlyingTuna,NF,606708
111554331,2023-12-03 05:25:18+00:00,4392973,9052194,Allegrissimo,NF,497992
111554331,2023-12-03 05:25:18+00:00,4392973,14106450,worst hr player,HDNF,881571
111554331,2023-12-03 05:25:18+00:00,4392973,7813296,hydrogen bomb,HRNF,453205
111554331,2023-12-03 05:25:18+00:00,4392973,7075211,tekkito,HDNF,969972
111554331,2023-12-03 05:25:18+00:00,4392973,13380270,Kama,NF,472047
111554331,2023-12-03 05:25:18+00:00,4392973,4787150,Vaxei,NF,551037
111554331,2023-12-03 04:19:32+00:00,4392955,11443437,[Karcher],HDNF,449043
111554331,2023-12-03 04:19:32+00:00,4392955,14106450,worst hr player,HDNF,846584
111554331,2023-12-03 04:19:32+00:00,4392955,2511839,Amamya Kokoro,HDNF,404476
111554331,2023-12-03 04:19:32+00:00,4392955,9224078,FlyingTuna,HDNF,244067
111554331,2023-12-03 04:19:32+00:00,4392955,7075211,tekkito,HDNF,475814
111554331,2023-12-03 04:19:32+00:00,4392955,13380270,Kama,HDNF,349345
111554331,2023-12-03 04:19:32+00:00,4392955,7813296,hydrogen bomb,HDNF,502448
111554331,2023-12-03 04:19:32+00:00,4392955,4787150,Vaxei,HDNF,508887
111554331,2023-12-03 04:25:34+00:00,4393042,11443437,[Karcher],HRNF,383570
111554331,2023-12-03 04:25:34+00:00,4393042,7027766,Peresia,NF,337970
111554331,2023-12-03 04:25:34+00:00,4393042,9224078,FlyingTuna,NF,360737
111554331,2023-12-03 04:25:34+00:00,4393042,7892320,-Restia,HDNF,549753
111554331,2023-12-03 04:25:34+00:00,4393042,7075211,tekkito,HDNF,283404
111554331,2023-12-03 04:25:34+00:00,4393042,4108547,WindowLife,NF,606135
111554331,2023-12-03 04:25:34+00:00,4393042,2590257,wudci,NF,387219
111554331,2023-12-03 04:25:34+00:00,4393042,7813296,hydrogen bomb,HRNF,501560
111554331,2023-12-03 04:32:27+00:00,4392963,2511839,Amamya Kokoro,HDNF,385851
111554331,2023-12-03 04:32:27+00:00,4392963,7892320,-Restia,HDNF,143496
111554331,2023-12-03 04:32:27+00:00,4392963,9224078,FlyingTuna,HDNF,368034
111554331,2023-12-03 04:32:27+00:00,4392963,14106450,worst hr player,HDNF,660255
111554331,2023-12-03 04:32:27+00:00,4392963,4830687,BoshyMan741,HDNF,296208
111554331,2023-12-03 04:32:27+00:00,4392963,3533958,fieryrage,HDNF,277216
111554331,2023-12-03 04:32:27+00:00,4392963,4787150,Vaxei,HDNF,345582
111554331,2023-12-03 04:32:27+00:00,4392963,7075211,tekkito,HDNF,354363
111554331,2023-12-03 04:39:55+00:00,131564,11443437,[Karcher],DTNF,528683
111554331,2023-12-03 04:39:55+00:00,131564,9052194,Allegrissimo,DTNF,394931
111554331,2023-12-03 04:39:55+00:00,131564,9224078,FlyingTuna,DTNF,404319
111554331,2023-12-03 04:39:55+00:00,131564,14106450,worst hr player,DTNF,389301
111554331,2023-12-03 04:39:55+00:00,131564,7075211,tekkito,DTNF,416316
111554331,2023-12-03 04:39:55+00:00,131564,13380270,Kama,DTNF,379665
111554331,2023-12-03 04:39:55+00:00,131564,4787150,Vaxei,DTNF,507400
111554331,2023-12-03 04:39:55+00:00,131564,7813296,hydrogen bomb,DTNF,451766
111554331,2023-12-03 04:48:54+00:00,4393036,11443437,[Karcher],HRNF,364483
111554331,2023-12-03 04:48:54+00:00,4393036,9052194,Allegrissimo,HRNF,309264
111554331,2023-12-03 04:48:54+00:00,4393036,9224078,FlyingTuna,HRNF,229225
111554331,2023-12-03 04:48:54+00:00,4393036,14106450,worst hr player,HRNF,626751
111554331,2023-12-03 04:48:54+00:00,4393036,4787150,Vaxei,HRNF,282698
111554331,2023-12-03 04:48:54+00:00,4393036,7813296,hydrogen bomb,HRNF,411696
111554331,2023-12-03 04:48:54+00:00,4393036,7075211,tekkito,HRNF,273762
111554331,2023-12-03 04:48:54+00:00,4393036,13380270,Kama,HRNF,291859
111554331,2023-12-03 04:55:42+00:00,1428309,11443437,[Karcher],HRNF,452190
111554331,2023-12-03 04:55:42+00:00,1428309,2511839,Amamya Kokoro,HRNF,633262
111554331,2023-12-03 04:55:42+00:00,1428309,9052194,Allegrissimo,HRNF,800895
111554331,2023-12-03 04:55:42+00:00,1428309,14106450,worst hr player,HRNF,422203
111554331,2023-12-03 04:55:42+00:00,1428309,4787150,Vaxei,HRNF,481795
111554331,2023-12-03 04:55:42+00:00,1428309,4830687,BoshyMan741,HRNF,340329
111554331,2023-12-03 04:55:42+00:00,1428309,7813296,hydrogen bomb,HRNF,479725
111554331,2023-12-03 04:55:42+00:00,1428309,13380270,Kama,HRNF,391696
111554331,2023-12-03 04:12:37+00:00,4393047,11443437,[Karcher],DTNF,270616
111554331,2023-12-03 04:12:37+00:00,4393047,7892320,-Restia,DTNF,348914
111554331,2023-12-03 04:12:37+00:00,4393047,9224078,FlyingTuna,DTNF,302619
111554331,2023-12-03 04:12:37+00:00,4393047,2511839,Amamya Kokoro,DTNF,176412
111554331,2023-12-03 04:12:37+00:00,4393047,7813296,hydrogen bomb,DTNF,391982
111554331,2023-12-03 04:12:37+00:00,4393047,7075211,tekkito,DTNF,425225
111554331,2023-12-03 04:12:37+00:00,4393047,13380270,Kama,DTNF,452539
111554331,2023-12-03 04:12:37+00:00,4393047,4108547,WindowLife,DTNF,607510
111555364,2023-12-03 06:45:19+00:00,4392973,4787150,Vaxei,NF,643085
111555364,2023-12-03 06:45:19+00:00,4392973,13380270,Kama,NF,691486
111555364,2023-12-03 06:45:19+00:00,4392973,7813296,hydrogen bomb,HRNF,561327
111555364,2023-12-03 06:45:19+00:00,4392973,7075211,tekkito,HDNF,573149
111555364,2023-12-03 06:45:19+00:00,4392973,11443437,[Karcher],NF,464961
111555364,2023-12-03 06:45:19+00:00,4392973,9052194,Allegrissimo,NF,747879
111555364,2023-12-03 06:45:19+00:00,4392973,9224078,FlyingTuna,HDHRNF,307636
111555364,2023-12-03 06:45:19+00:00,4392973,14106450,worst hr player,HDNF,773687
111555364,2023-12-03 06:55:50+00:00,4392949,7813296,hydrogen bomb,HDNF,305259
111555364,2023-12-03 06:55:50+00:00,4392949,13380270,Kama,HDNF,286889
111555364,2023-12-03 06:55:50+00:00,4392949,4787150,Vaxei,HDNF,449740
111555364,2023-12-03 06:55:50+00:00,4392949,7075211,tekkito,HDNF,363637
111555364,2023-12-03 06:55:50+00:00,4392949,11443437,[Karcher],HDNF,378169
111555364,2023-12-03 06:55:50+00:00,4392949,9224078,FlyingTuna,HDNF,289121
111555364,2023-12-03 06:55:50+00:00,4392949,7892320,-Restia,HDNF,318116
111555364,2023-12-03 06:55:50+00:00,4392949,14106450,worst hr player,HDNF,475824
111555364,2023-12-03 07:12:07+00:00,4393066,4108547,WindowLife,NF,328499
111555364,2023-12-03 07:12:07+00:00,4393066,2590257,wudci,NF,246566
111555364,2023-12-03 07:12:07+00:00,4393066,4787150,Vaxei,NF,383905
111555364,2023-12-03 07:12:07+00:00,4393066,7813296,hydrogen bomb,NF,354705
111555364,2023-12-03 07:12:07+00:00,4393066,7892320,-Restia,NF,269523
111555364,2023-12-03 07:12:07+00:00,4393066,11443437,[Karcher],NF,322417
111555364,2023-12-03 07:12:07+00:00,4393066,7027766,Peresia,NF,266188
111555364,2023-12-03 07:12:07+00:00,4393066,9224078,FlyingTuna,NF,289658
111555364,2023-12-03 06:08:00+00:00,4392963,3533958,fieryrage,HDNF,303910
111555364,2023-12-03 06:08:00+00:00,4392963,4830687,BoshyMan741,HDNF,313816
111555364,2023-12-03 06:08:00+00:00,4392963,7075211,tekkito,HDNF,342909
111555364,2023-12-03 06:08:00+00:00,4392963,4787150,Vaxei,HDNF,458677
111555364,2023-12-03 06:08:00+00:00,4392963,2511839,Amamya Kokoro,HDNF,339688
111555364,2023-12-03 06:08:00+00:00,4392963,9224078,FlyingTuna,HDNF,363900
111555364,2023-12-03 06:08:00+00:00,4392963,7892320,-Restia,HDNF,185229
111555364,2023-12-03 06:08:00+00:00,4392963,14106450,worst hr player,HDNF,430179
111555364,2023-12-03 06:15:15+00:00,4393040,7813296,hydrogen bomb,HRNF,521799
111555364,2023-12-03 06:15:15+00:00,4393040,4787150,Vaxei,NF,665940
111555364,2023-12-03 06:15:15+00:00,4393040,4108547,WindowLife,NF,458451
111555364,2023-12-03 06:15:15+00:00,4393040,7075211,tekkito,HDNF,584224
111555364,2023-12-03 06:15:15+00:00,4393040,11443437,[Karcher],HRNF,454657
111555364,2023-12-03 06:15:15+00:00,4393040,2511839,Amamya Kokoro,HDNF,579963
111555364,2023-12-03 06:15:15+00:00,4393040,9224078,FlyingTuna,NF,605386
111555364,2023-12-03 06:15:15+00:00,4393040,14106450,worst hr player,NF,656416
111555364,2023-12-03 06:23:20+00:00,4393036,13380270,Kama,HRNF,367108
111555364,2023-12-03 06:23:20+00:00,4393036,7075211,tekkito,HRNF,271621
111555364,2023-12-03 06:23:20+00:00,4393036,4787150,Vaxei,HRNF,429687
111555364,2023-12-03 06:23:20+00:00,4393036,7813296,hydrogen bomb,HRNF,373135
111555364,2023-12-03 06:23:20+00:00,4393036,2511839,Amamya Kokoro,HRNF,241661
111555364,2023-12-03 06:23:20+00:00,4393036,11443437,[Karcher],HRNF,283254
111555364,2023-12-03 06:23:20+00:00,4393036,9052194,Allegrissimo,HRNF,346079
111555364,2023-12-03 06:23:20+00:00,4393036,14106450,worst hr player,HRNF,1062563
111555364,2023-12-03 06:30:28+00:00,4393042,7075211,tekkito,HDNF,440886
111555364,2023-12-03 06:30:28+00:00,4393042,4108547,WindowLife,NF,881017
111555364,2023-12-03 06:30:28+00:00,4393042,2590257,wudci,NF,481133
111555364,2023-12-03 06:30:28+00:00,4393042,7813296,hydrogen bomb,HRNF,591679
111555364,2023-12-03 06:30:28+00:00,4393042,7027766,Peresia,NF,454284
111555364,2023-12-03 06:30:28+00:00,4393042,7892320,-Restia,HDNF,918869
111555364,2023-12-03 06:30:28+00:00,4393042,9224078,FlyingTuna,HDHRNF,230545
111555364,2023-12-03 06:30:28+00:00,4393042,11443437,[Karcher],NF,955894
111555364,2023-12-03 06:39:23+00:00,1428309,4830687,BoshyMan741,HRNF,444435
111555364,2023-12-03 06:39:23+00:00,1428309,13380270,Kama,HRNF,396033
111555364,2023-12-03 06:39:23+00:00,1428309,4787150,Vaxei,HRNF,507170
111555364,2023-12-03 06:39:23+00:00,1428309,7813296,hydrogen bomb,HRNF,761307
111555364,2023-12-03 06:39:23+00:00,1428309,2511839,Amamya Kokoro,HRNF,545972
111555364,2023-12-03 06:39:23+00:00,1428309,9052194,Allegrissimo,HRNF,400691
111555364,2023-12-03 06:39:23+00:00,1428309,11443437,[Karcher],HRNF,354119
111555364,2023-12-03 06:39:23+00:00,1428309,14106450,worst hr player,HRNF,596581
111555364,2023-12-03 05:43:04+00:00,131564,4787150,Vaxei,DTNF,544055
111555364,2023-12-03 05:43:04+00:00,131564,13380270,Kama,DTNF,372020
111555364,2023-12-03 05:43:04+00:00,131564,7075211,tekkito,DTNF,416516
111555364,2023-12-03 05:43:04+00:00,131564,7813296,hydrogen bomb,DTNF,493686
111555364,2023-12-03 05:43:04+00:00,131564,11443437,[Karcher],DTNF,442148
111555364,2023-12-03 05:43:04+00:00,131564,9224078,FlyingTuna,DTNF,519198
111555364,2023-12-03 05:43:04+00:00,131564,9052194,Allegrissimo,DTNF,405972
111555364,2023-12-03 05:43:04+00:00,131564,14106450,worst hr player,DTNF,546881
111555364,2023-12-03 05:48:26+00:00,4393047,7813296,hydrogen bomb,DTNF,396520
111555364,2023-12-03 05:48:26+00:00,4393047,4108547,WindowLife,DTNF,544215
111555364,2023-12-03 05:48:26+00:00,4393047,13380270,Kama,DTNF,518924
111555364,2023-12-03 05:48:26+00:00,4393047,2590257,wudci,DTNF,508522
111555364,2023-12-03 05:48:26+00:00,4393047,11443437,[Karcher],DTNF,383834
111555364,2023-12-03 05:48:26+00:00,4393047,9224078,FlyingTuna,DTNF,555515
111555364,2023-12-03 05:48:26+00:00,4393047,2511839,Amamya Kokoro,DTNF,236514
111555364,2023-12-03 05:48:26+00:00,4393047,7892320,-Restia,DTNF,414278
111555364,2023-12-03 05:54:51+00:00,4392955,13380270,Kama,HDNF,410258
111555364,2023-12-03 05:54:51+00:00,4392955,7813296,hydrogen bomb,HDNF,716470
111555364,2023-12-03 05:54:51+00:00,4392955,7075211,tekkito,HDNF,463763
111555364,2023-12-03 05:54:51+00:00,4392955,4787150,Vaxei,HDNF,501103
111555364,2023-12-03 05:54:51+00:00,4392955,11443437,[Karcher],HDNF,622689
111555364,2023-12-03 05:54:51+00:00,4392955,2511839,Amamya Kokoro,HDNF,472630
111555364,2023-12-03 05:54:51+00:00,4392955,9224078,FlyingTuna,HDNF,268117
111555364,2023-12-03 05:54:51+00:00,4392955,14106450,worst hr player,HDNF,660980
111555364,2023-12-03 06:00:58+00:00,4392977,7075211,tekkito,NF,315131
111555364,2023-12-03 06:00:58+00:00,4392977,13380270,Kama,NF,321031
111555364,2023-12-03 06:00:58+00:00,4392977,7813296,hydrogen bomb,NF,475864
111555364,2023-12-03 06:00:58+00:00,4392977,4787150,Vaxei,NF,684357
111555364,2023-12-03 06:00:58+00:00,4392977,9052194,Allegrissimo,NF,594497
111555364,2023-12-03 06:00:58+00:00,4392977,11443437,[Karcher],NF,383916
111555364,2023-12-03 06:00:58+00:00,4392977,9224078,FlyingTuna,NF,354674
111555364,2023-12-03 06:00:58+00:00,4392977,14106450,worst hr player,NF,532045
111451190,2023-11-25 19:22:35+00:00,725198,5033077,Zylice,DTNF,883217
111451190,2023-11-25 19:22:35+00:00,725198,3717598,his kitten,DTNF,572812
111451190,2023-11-25 19:22:35+00:00,725198,6304246,RyuK,DTNF,741688
111451190,2023-11-25 19:22:35+00:00,725198,5477343,kurtis-,DTNF,598657
111451190,2023-11-25 19:22:35+00:00,725198,13300203,yary,DTNF,917173
111451190,2023-11-25 19:22:35+00:00,725198,14385814,Tim Kackner,DTNF,892390
111451190,2023-11-25 19:22:35+00:00,725198,3765989,okinamo,DTNF,1149783
111451190,2023-11-25 19:22:35+00:00,725198,4504101,WhiteCat,DTNF,847550
111451190,2023-11-25 19:31:47+00:00,58970,6304246,RyuK,DTNF,487485
111451190,2023-11-25 19:31:47+00:00,58970,3717598,his kitten,DTNF,561319
111451190,2023-11-25 19:31:47+00:00,58970,5177569,Yip,DTNF,502403
111451190,2023-11-25 19:31:47+00:00,58970,5425046,Vespirit,DTNF,528004
111451190,2023-11-25 19:31:47+00:00,58970,4504101,WhiteCat,DTNF,633028
111451190,2023-11-25 19:31:47+00:00,58970,3765989,okinamo,DTNF,379614
111451190,2023-11-25 19:31:47+00:00,58970,8116659,criller,DTNF,561096
111451190,2023-11-25 19:31:47+00:00,58970,11921197,Shiox,DTNF,470371
111451190,2023-11-25 19:44:11+00:00,4384562,3717598,his kitten,NF,332045
111451190,2023-11-25 19:44:11+00:00,4384562,6304246,RyuK,NF,410872
111451190,2023-11-25 19:44:11+00:00,4384562,5425046,Vespirit,NF,352084
111451190,2023-11-25 19:44:11+00:00,4384562,5033077,Zylice,NF,355991
111451190,2023-11-25 19:44:11+00:00,4384562,4504101,WhiteCat,NF,519922
111451190,2023-11-25 19:44:11+00:00,4384562,8116659,criller,NF,353708
111451190,2023-11-25 19:44:11+00:00,4384562,13300203,yary,NF,426227
111451190,2023-11-25 19:44:11+00:00,4384562,3765989,okinamo,NF,354443
111451190,2023-11-25 19:50:14+00:00,129891,5033077,Zylice,HRNF,515765
111451190,2023-11-25 19:50:14+00:00,129891,6304246,RyuK,HRNF,844083
111451190,2023-11-25 19:50:14+00:00,129891,5425046,Vespirit,HDNF,378154
111451190,2023-11-25 19:50:14+00:00,129891,4916057,Stoof,HRNF,493191
111451190,2023-11-25 19:50:14+00:00,129891,14385814,Tim Kackner,HRNF,813053
111451190,2023-11-25 19:50:14+00:00,129891,12952320,aimbotcone,NF,438536
111451190,2023-11-25 19:50:14+00:00,129891,11234706,ZeitFrost,NF,715770
111451190,2023-11-25 19:50:14+00:00,129891,3765989,okinamo,HDNF,375651
111451190,2023-11-25 19:58:45+00:00,4267100,5033077,Zylice,HDNF,491889
111451190,2023-11-25 19:58:45+00:00,4267100,6304246,RyuK,HDNF,328858
111451190,2023-11-25 19:58:45+00:00,4267100,3717598,his kitten,HDNF,344092
111451190,2023-11-25 19:58:45+00:00,4267100,10975777,CutPaper,HDNF,489363
111451190,2023-11-25 19:58:45+00:00,4267100,11921197,Shiox,HDNF,470902
111451190,2023-11-25 19:58:45+00:00,4267100,13300203,yary,HDNF,417243
111451190,2023-11-25 19:58:45+00:00,4267100,8116659,criller,HDNF,505043
111451190,2023-11-25 19:58:45+00:00,4267100,4504101,WhiteCat,HDNF,376441
111451190,2023-11-25 19:09:05+00:00,4384690,5033077,Zylice,DTNF,477616
111451190,2023-11-25 19:09:05+00:00,4384690,5477343,kurtis-,DTNF,448654
111451190,2023-11-25 19:09:05+00:00,4384690,4916057,Stoof,DTNF,572778
111451190,2023-11-25 19:09:05+00:00,4384690,6304246,RyuK,DTNF,612141
111451190,2023-11-25 19:09:05+00:00,4384690,13300203,yary,DTNF,495511
111451190,2023-11-25 19:09:05+00:00,4384690,12952320,aimbotcone,DTNF,765534
111451190,2023-11-25 19:09:05+00:00,4384690,3765989,okinamo,DTNF,798415
111451190,2023-11-25 19:09:05+00:00,4384690,14385814,Tim Kackner,DTNF,403088
111451190,2023-11-25 19:15:36+00:00,4384671,5033077,Zylice,HDNF,502883
111451190,2023-11-25 19:15:36+00:00,4384671,3717598,his kitten,HDNF,603606
111451190,2023-11-25 19:15:36+00:00,4384671,5177569,Yip,HDNF,423010
111451190,2023-11-25 19:15:36+00:00,4384671,6304246,RyuK,HDNF,524330
111451190,2023-11-25 19:15:36+00:00,4384671,13300203,yary,HDNF,405314
111451190,2023-11-25 19:15:36+00:00,4384671,8116659,criller,HDNF,768538
111451190,2023-11-25 19:15:36+00:00,4384671,3765989,okinamo,HDNF,508558
111451190,2023-11-25 19:15:36+00:00,4384671,4504101,WhiteCat,HDNF,461375
111457054,2023-11-26 03:54:05+00:00,4384672,8640970,enri,HDNF,558216
111457054,2023-11-26 03:54:05+00:00,4384672,13484596,Impowster,HDNF,347824
111457054,2023-11-26 03:54:05+00:00,4384672,8472976,hyeok2044,HDNF,651793
111457054,2023-11-26 03:54:05+00:00,4384672,4734703,NathanRam1918,HDNF,437078
111457054,2023-11-26 03:54:05+00:00,4384672,4787150,Vaxei,HDNF,623037
111457054,2023-11-26 03:54:05+00:00,4384672,7813296,hydrogen bomb,HDNF,496153
111457054,2023-11-26 03:54:05+00:00,4384672,13380270,Kama,HDNF,415601
111457054,2023-11-26 03:54:05+00:00,4384672,7075211,tekkito,HDNF,585945
111457054,2023-11-26 04:00:44+00:00,725198,12040280,Xyloz,DTNF,643146
111457054,2023-11-26 04:00:44+00:00,725198,8472976,hyeok2044,DTNF,938723
111457054,2023-11-26 04:00:44+00:00,725198,9642774,Milkteaism,DTNF,615441
111457054,2023-11-26 04:00:44+00:00,725198,8640970,enri,DTNF,832501
111457054,2023-11-26 04:00:44+00:00,725198,7813296,hydrogen bomb,DTNF,649356
111457054,2023-11-26 04:00:44+00:00,725198,4108547,WindowLife,DTNF,749774
111457054,2023-11-26 04:00:44+00:00,725198,13380270,Kama,DTNF,841684
111457054,2023-11-26 04:00:44+00:00,725198,4787150,Vaxei,DTNF,732213
111457054,2023-11-26 04:11:34+00:00,4384637,8472976,hyeok2044,NF,638365
111457054,2023-11-26 04:11:34+00:00,4384637,8640970,enri,NF,651991
111457054,2023-11-26 04:11:34+00:00,4384637,13484596,Impowster,NF,184668
111457054,2023-11-26 04:11:34+00:00,4384637,4734703,NathanRam1918,NF,434179
111457054,2023-11-26 04:11:34+00:00,4384637,3533958,fieryrage,NF,344728
111457054,2023-11-26 04:11:34+00:00,4384637,4787150,Vaxei,NF,487678
111457054,2023-11-26 04:11:34+00:00,4384637,7813296,hydrogen bomb,NF,459524
111457054,2023-11-26 04:11:34+00:00,4384637,7075211,tekkito,NF,603584
111457054,2023-11-26 04:19:14+00:00,4384706,8640970,enri,HDNF,418735
111457054,2023-11-26 04:19:14+00:00,4384706,8472976,hyeok2044,NF,398062
111457054,2023-11-26 04:19:14+00:00,4384706,12040280,Xyloz,HRNF,114581
111457054,2023-11-26 04:19:14+00:00,4384706,4734703,NathanRam1918,NF,951173
111457054,2023-11-26 04:19:14+00:00,4384706,7813296,hydrogen bomb,HRNF,409893
111457054,2023-11-26 04:19:14+00:00,4384706,3533958,fieryrage,NF,431341
111457054,2023-11-26 04:19:14+00:00,4384706,4787150,Vaxei,NF,694347
111457054,2023-11-26 04:19:14+00:00,4384706,7075211,tekkito,HDNF,413207
