UserID,Username,GlobalRank,PP,RME,Location
12585858,Laplus Darkness,2389,10979.3,,Hong Kong
14363130,Shydio,15332,7829.02,,France
3115283,Scheinii,1663,11626.8,,Germany
6221425,Peti,2368,10996.4,,Germany
9560694,DuoX,16892,7664.68,,Malaysia
9396986,snappyguy,60664,5570.18,,Philippines
9473100,_Yuuka_,8374,8812.47,,Vietnam
15516059,ProjectGreat,5051,9694.35,,Singapore
19233014,Bateleur,15416,7818.84,,South Africa
6606746,Iofjnarbosq,15069,7859.62,,France
15789449,Yoanie,47159,5986.89,,United States
6949941,[Crz]Flandre,174277,3736.5,,China
2000416,miComet,3326,10400.2,,South Korea
14848679,JustKaive,42282,6161.77,,Vietnam
15044414,xm4ster,113618,4526.17,,Sweden
22609063,-Torva-,18448,7516.47,,United Kingdom
19035308,SorrowUWAA,16412,7710.21,,Vietnam
10558588,metalvampir,49052,5922.1,,Russian Federation
13795588,lelxdme,43613,6113.67,,Hong Kong
13503203,Duckice,21010,7305.3,,Singapore
14610066,coastya,99741,4749.24,,Russian Federation
6386735,RevengeWolf,4705,9811.75,,Hong Kong
7774197,Endura,755,13110.3,,Russian Federation
19572472,crybabymaster70,31033,6670.47,,Brazil
26615990,yeeteens,166358,3823.44,,Singapore
11906790,TheT0paz,6913,9140.11,,Australia
3635214,VRainbow,5834,9447.1,,China
2282145,Jiuchu,26516,6925.31,,France
2522197,DuNai,3669,10235.8,,China
17117946,qiyo,104226,4674.87,,Germany
3999831,_ Freedom _,1618,11677.4,,Vietnam
10997439,Decheg_777,28882,6786.45,,Belarus
9512538,Ganjo,3241,10444.2,,Indonesia
4751678,Ichor,4606,9843.83,,Germany
15518219,Kocha,168396,3801.24,,Ukraine
14963905,Read Horimiya,3069,10533.9,,Norway
12832395,blexdark,10487,8461.65,,Netherlands
9900671,Zestybou,22457,7197.43,,United States
8252592,Ragezeus,602,13520.1,,Germany
10825836,kikoyu,9627,8586.76,,United States
11723019,Sand_Wic,759590,1170.3,,United States
21971747,siino_o,112248,4547.71,,Japan
20651295,Angel Devil,28614,6802.75,,United States
9836316,-Danon,919,12698.2,,Russian Federation
9182389,suipiss,5457,9562.87,,Singapore
8728647,-Wind,27788,6848.3,,Spain
3193403,Steeeb,29230,6767.01,,United States
4907760,Roni484,5157,9658.91,,Slovakia
21180640,Hayakou,4543,9869.73,,United States
7804712,Necro,13530,8042.39,,Germany
11760440,-benzo,5197,9646.56,,Germany
12203192,Ted Machen,4471,9903.91,,Czechia
25952679,Sosedov,171173,3770.2,,Russian Federation
3860334,mikerex,200160,3481.18,,Argentina
11367222,lifeline,3,23913.9,,Indonesia
13736991,Singularius,81593,5083.41,,Ukraine
5479741,Oddie,11395,8322.51,,Canada
9921400,Nastawaga,3187,10472.0,,Russian Federation
12716143,respective,35191,6464.83,,Ukraine
15034562,tohxiq,24200,7074.62,,United States
17189046,MaybeBaby,211580,3378.65,,Russian Federation
11328178,neYakawa,52603,5804.97,,Russian Federation
9665206,kirby mix,389,14319.4,,Canada
7472155,monkey1534,26355,6935.15,,Germany
8155626,Doczera-,110400,4576.75,,Brazil
12818740,Mussolini Pizza,8664,8755.41,,Italy
11117835,taikoshallah,698949,1290.29,,Russian Federation
5268451,Lilgamer1444,39931,6256.95,,United States
19026367,Cossin,1659,11633.6,,Poland
14619860,by_Richiee,62918,5510.02,,Russian Federation
14585583,peachansimp,28161,6827.39,,Vietnam
13435594,Jusstain-,3286,10420.4,,France
24270105,-lion,1045,12491.9,,Germany
20963631,Dumb-Andy,3141,10487.7,,Australia
16104885,F E D Y A,4112,10054.7,,Russian Federation
1231180,Ezoda,4993,9714.22,,Germany
14044913,rayquazza,81198,5091.53,,Russian Federation
14025837,Zormuche,23223,7143.69,,France
15787981,DraKoshaTosha,28872,6787.26,,Russian Federation
9323312,miageto,11377,8326.99,,Russian Federation
6792694,Radiownd,2816,10688.9,,Spain
8165685,shadevr,13924,7995.37,,Russian Federation
16363979,koihy,19736,7408.25,,Germany
12513194,Makayoshi,70488,5326.02,,Russian Federation
24442298,niksx,13240,8076.34,,Malaysia
27634475,JerryJumbo,155620,3949.07,,Vietnam
19190340,Ansh1n,30919,6676.63,,Uzbekistan
14375764,Hata no Kokoro,27568,6862.64,,Canada
9931217,- Fubukiii,11900,8252.53,,Vietnam
6830745,DaHuJka,490,13871.3,,Russian Federation
12319251,zhigul,3870,10157.4,,Russian Federation
16140136,IAsura,9991,8533.63,,Brazil
8862775,SiIva,59713,5596.17,,Kyrgyzstan
17229617,pomurainpuff1,2989,10576.6,,Canada
16393798,YaPII,109110,4597.67,,Russian Federation
10248474,10 litrov piva,10969,8388.96,,Russian Federation
11412507,ArtoriaMyAngel,9877,8548.94,,India
9357029,EnchantedSpider,11503,8305.5,,Slovakia
7943819,Mommy,3977,10109.4,,United States
17383450,Plurneet,9612,8589.15,,Russian Federation
13389253,Solar Panel,26733,6912.59,,Singapore
10511366,Asgragrt,19314,7440.53,,Mexico
14487707,APex120415,61988,5535.15,,Malaysia
20382815,shezmu,13862,8002.47,,Russian Federation
13117348,Shinabi,30193,6714.57,,Indonesia
6537257,KitaShia,7957,8904.49,,South Korea
7722566,Aoi Futaba,28287,6820.66,,Russian Federation
13370667,seraph,2864,10653.4,,Taiwan
2538695,umii,3794,10185.7,,Australia
19157442,_webis,34640,6489.15,,Poland
19884809,ajmosca,25079,7017.1,,United States
8921554,hlv,40220,6245.22,,Colombia
21653406,solo drinking,2070,11244.1,,Latvia
12777806,Vivaru,729,13167.6,,Russian Federation
14938964,Rangerbean,23392,7132.46,,Taiwan
15758568,SangGu_,12975,8108.64,,South Korea
2946504,Latale,3339,10395.1,,South Korea
10452087,TimeToStudy,40651,6227.4,,Taiwan
19613586,Kimio,111519,4560.37,,China
8305894,Kager,10756,8420.04,,Czechia
9294554,BlonderDennis,11432,8318.04,,Germany
7924600,Sil,1347,12037.5,,Switzerland
7633955,Ruri-,30869,6678.95,,Switzerland
15672460,Galactic Shift,6258,9329.46,,Russian Federation
11204659,Tedeo,207047,3417.93,,Russian Federation
10157694,-felicia,5215,9642.16,,Brazil
7178423,Teacchyyy,109,16640.5,,Japan
11854446,Markrum,4161,10036.9,,Russian Federation
25574167,Xeltusha,381031,2307.33,,Latvia
12640839,_HappyCloud_,4335,9965.02,,Poland
14129921,Piggice,25836,6967.51,,Hong Kong
20584384,Zhyich,12298,8200.41,,Taiwan
22693832,megalodon151,3361,10383.0,,Netherlands
14445710,Whippy Flippy,19359,7436.38,,United States
12067984,Zetako,5680,9496.35,,United States
5775709,Futile,10524,8455.04,,United States
21928405,debu-,31067,6668.78,,Singapore
16218750,Humsterlol,31890,6625.97,,United Kingdom
8977662,egurt,358305,2415.32,,Kazakhstan
13297667,rikisanity,53741,5768.52,,Philippines
16604054,4KSilverzola,25722,6974.55,,United States
15924265,Sakura no Uta,27872,6843.66,,United States
11376152,HandsomeMe,793,13026.8,,Russian Federation
9782756,Saow,72847,5273.38,,Australia
15438066,1245,30462,6700.81,,Taiwan
14797218,Swaks,6086,9377.11,,France
8802914,-Arko,1275,12149.4,,United States
10686650,reptain,8139,8863.16,,Germany
14386534,ashuramaru-,2381,10987.4,,Belarus
18780462,Dumper-,155156,3954.92,,Netherlands
15274893,Lirumin,1532,11778.6,,Brazil
2200982,muji,2846,10669.1,,Hong Kong
11461810,kagiura,1954,11325.4,,Brazil
28214731,[-Gabys-],113499,4527.83,,Brazil
13841184,Sykezs,20360,7356.57,,Kazakhstan
11356851,-Nakiri,13744,8016.04,,Australia
11976076,td0,6541,9245.57,,Vietnam
4922584,Kites,2882,10645.7,,Australia
4942030,Gonya_,1581,11716.4,,South Korea
4284367,Aquiii,68946,5362.29,,United States
5427223,leggings,5245,9634.93,,United States
18365259,-- Waffle --,4858,9761.68,,Türkiye
11294169,Minhatou,30593,6693.11,,Vietnam
15141520,VIichan,44382,6084.64,,South Korea
5403374,dasdwqdf,474,13931.4,,Brazil
13196066,Batu,12237,8206.01,,Türkiye
10466844,Kristine,6203,9345.57,,United States
11308955,Wambosu,10434,8467.44,,Germany
22084171,kentonatomato,21066,7301.7,,Malaysia
9396365,-Reiko-,11540,8300.04,,Mexico
18214702,wil89l,167369,3812.42,,United States
25330425,Bluebeary,62551,5519.71,,Germany
17664300,K a y o k o,981744,848.558,,Taiwan
16198858,NikanzuGZ,1096827,730.448,,Indonesia
11715109,AlmightyDoor,759,13103.8,,United States
14647263,jujubinhas2,143801,4100.48,,Brazil
8514740,Kifo,9421,8623.66,,Canada
17067266,Nightwoolf,2323,11029.6,,France
8004317,wick,1994,11301.3,,Singapore
10096441,MarcelGee,38956,6295.94,,Germany
12133744,Warpscon,529,13733.9,,United States
11395242,Dirtynyan,19790,7401.9,,Russian Federation
16199365,reforna,55072,5729.31,,United Kingdom
14658906,dax420,2144,11185.6,,Bosnia and Herzegovina
9157643,ZIENARD,18822,7484.31,,Singapore
19161909,ERA Rhythm,10402,8473.44,,Netherlands
10290641,EulaFootEnjoyer,11027,8381.32,,Germany
13554384,CraZYGhost505,3258,10435.1,,Thailand
10446980,raeyen,7590,8981.58,,Singapore
23666457,Eleiko,47164,5985.8,,Singapore
2129975,AriMaki,52479,5808.95,,Brazil
15801261,iSxga,668623,1355.24,,Indonesia
7373182,[Winter],15590,7799.02,,Malaysia
21969254,-Moon Light-,120066,4429.81,,Panama
11262813,Utor_,51136,5851.42,,Brazil
8876527,uniqly,14769,7891.15,,Singapore
10339653,oi9k,7916,8910.84,,Australia
12530511,TALLBROSKI,8399,8807.68,,United States
20547597,My Angel Chino,107718,4618.93,,Vietnam
19493569,Susashi,70490,5326.49,,Russian Federation
12117146,Komi Shouko,8858,8721.09,,Philippines
27391433,Chammy_28,213039,3365.39,,Thailand
12324616,Pristine,14828,7885.64,,United States
17361242,JBeatz24,102836,4696.76,,Philippines
15603359,red__pig,36087,6423.62,,China
26738861,Furoz-,120063,4429.9,,France
7101953,MAKCOH,970,12604.7,,Russian Federation
12013741,Purple_,34403,6500.37,,United States
13822587,Raikuyami,14144,7965.15,,Canada
7009485,BadAimBoi,1923,11365.8,,Poland
8960455,n00dles,16739,7678.2,,United States
25134106,AimlessFreak,29570,6746.99,,Philippines
8926557,SAksd,461853,1964.43,,Chile
18248035,Torru,7717,8950.95,,United States
16313328,Trecont,40536,6231.86,,China
17896488,ton33_,46456,6010.35,,Thailand
9804293,No skip,6944,9134.58,,South Korea
18750748,Shogeki,22270,7209.23,,United States
8106595,my angel envy,15757,7779.64,,Portugal
11395665,tatake,31967,6621.61,,Czechia
27293133,The Vegeto,,0,,Algeria
11001039,LeFerraille,13886,8000.61,,Philippines
13869921,[AE-86],7836,8931.21,,Taiwan
13686468,Dr Skill Issue,15850,7769.18,,United Kingdom
8779938,Voltronn,3602,10268.4,,Brazil
18536291,Sayacchi,52933,5795.08,,Malaysia
21300426,GTX 1660 supper,23368,7133.8,,Indonesia
14581544,Pdog4ni,,0,,Taiwan
28365836,RoyMaster,43457,6120.15,,China
8246329,Tazeqq,23242,7142.45,,Poland
17448300,bumk,1303455,563.591,,Vietnam
3222676,zzzbored,4552,9866.28,,Australia
14058676,Lawso,5572,9528.99,,Australia
12060584,atac48,21591,7259.57,,Hong Kong
20918143,Alfin816,46529,6007.97,,Indonesia
10323798,w e e b,44744,6072.56,,Hong Kong
15899307,Molly Sandera,236092,3172.7,,Azerbaijan
12942719,Necho Lodernde,110922,4569.26,,Indonesia
10650901,Marco Poio,1763,11524.5,,Denmark
25828081,NoTion,175743,3721.49,,Philippines
4309566,Drox-,410,14201.7,,Australia
8840382,Jempio,6224,9338.47,,Canada
10500832,[Crz]xz1z1z,8414,8804.97,,China
11245184,-Atour-,2714,10741.5,,France
12760743,A N T O N I O,1037,12503.2,,Spain
23282500,myom,57612,5655.69,,Vietnam
18182274,16544,3806,10182.2,,Taiwan
7398762,Ezaact,108174,4612.01,,Russian Federation
12204220,PsychedelicMush,31397,6650.8,,United Kingdom
10316438,J ],1576,11723.3,,Switzerland
17336678,MauricioJr,12334,8195.84,,Brazil
3163649,GfMRT,915,12700.5,,Taiwan
10569738,QingJiDing,,0,,China
22832555,monke-chan,167538,3810.62,,United States
13425662,AccMoment,5690,9491.92,,China
14390731,niqht,1304,12113.1,,Netherlands
2546001,Intercambing,45,18596.4,,Chile
21081596,Abesis,24172,7077.24,,Slovakia
6437432,Pan Mlok,90517,4912.42,,Czechia
9918331,firsw,5295,9614.56,,South Korea
9086438,TaikoMom,,0,,Netherlands
14439857,Skeleton 120,214289,3354.66,,Russian Federation
14203674,silviu1505,469853,1934.38,,Romania
7096642,WiggleCalt,1150,12343.0,,Japan
13993859,3xChester_exe,125351,4353.09,,Malaysia
15164907,oquank,105664,4651.46,,Russian Federation
6934191,MeowZero_Emilia,9437,8620.58,,Hong Kong
10125072,U1d,,0,,China
6489109,Higure,137103,4189.26,,Peru
15696213,Hatsuku,70518,5326.01,,Canada
4657504,Silent Rock,11506,8304.07,,Taiwan
13928307,Glimmer_Miku,139236,4161.61,,China
10463581,faisal_potato,18616,7504.17,,Jordan
19787016,olivres,19136,7455.92,,United States
15165714,sma11ow,36602,6398.65,,Russian Federation
10950216,Nesslay,96065,4812.07,,Czechia
19864933,eidolon,22208,7213.16,,Japan
14893119,Caked Up Snail,47271,5982.21,,United States
6843383,YoshiLover456,8684,8751.06,,United States
4869346,Afmun,6259,9328.77,,France
17568288,SimonDiamond,155289,3952.99,,Sweden
8828875,chikato,4894,9749.29,,Poland
24411661,awful_,98970,4761.78,,Romania
19925013,trido2,3217114,51.4199,,United States
1009285,gadse,8712,8745.09,,Austria
6752483,- Fr0zT -,13114,8091.91,,Sweden
16001870,Thimoz,30811,6681.77,,Norway
22059527,Lunatk1n,247988,3080.85,,Russian Federation
14215850,Bunnylikemoney,52,18155.6,,United States
16064026,MCR,72099,5290.74,,Sweden
22904826,Therizzard,77367,5174.43,,United States
5132353,[ Nano ],1931,11359.1,,Germany
24910091,krokodil_koban,623551,1461.18,,Russian Federation
20065084,Veltair-D,92789,4871.58,,Peru
20285591,rlsc1109,1831,11463.6,,Hong Kong
11624816,Kjar_jar,24963,7023.83,,United States
7060243,-Vell,5660,9501.05,,United States
22860412,elgatohumilde,26453,6928.7,,Peru
11213429,kiwoth,1503,11806.9,,Russian Federation
15702583,kumorizora,153928,3970.33,,India
16926709,BigFootG4ming,104853,4663.96,,United Kingdom
22973790,lexie,10034,8527.96,,United Kingdom
3122948,Ignite,2473,10900.6,,Canada
18660354,Nerea,11919,8249.26,,Spain
9405745,scylla,1044,12499.3,,Sweden
18488132,Vonneti,19645,7415.35,,United Kingdom
124493,chocomint,54,18098.7,,South Korea
10902307,UselessJohn,1074,12462.9,,Latvia
12189103,Alufi,11002,8384.04,,Israel
13669653,[-Kitsune-],74556,5235.44,,Canada
12877460,InabanHimeko,17775,7576.81,,India
19651073,Pinwii,59320,5606.89,,Colombia
14913109,Fgam3r,77649,5167.81,,Netherlands
15450148,nicos sub,59465,5602.17,,Russian Federation
12605230,-RinShima,31446,6647.58,,Germany
16915136,Just_ArtY,139524,4157.92,,Belarus
10332811,ByeDreamZ,8483,8791.01,,Germany
14943491,Twinplant,77874,5162.8,,Germany
9902255,Apostol,66,17640.4,,Russian Federation
7041796,TheCoolJfp,10576,8445.0,,Netherlands
11009979,dweLL,18094,7547.18,,Poland
7755084,Umi Sonoda,72229,5288.04,,Argentina
5340127,Xilent,5547,9537.11,,United States
12654242,DanFi,9669,8580.14,,Russian Federation
16770581,tambet,47442,5976.87,,Estonia
6960689,KayoNar,32682,6585.53,,Netherlands
12354557,TibyEmb,16268,7725.95,,Belarus
12067831,MC_Conqueror,4400,9935.13,,United States
8160630,mordeek,27795,6847.92,,Poland
3754536,P4zolite,73431,5260.43,,Sweden
11893325,Frinode,1737,11543.1,,Poland
6496016,TheHunter1,10991,8384.76,,Germany
12195391,CMeFly,10116,8517.8,,Netherlands
14385814,Tim Kackner,81,17242.3,,Germany
17979148,Nixlekk,64599,5467.93,,United States
311610,Tokai-Teio,56059,5700.33,,China
18057144,jsanrag,130908,4274.6,,Argentina
16051707,Yadi,12670,8149.16,,Puerto Rico
10828380,Ruyashi,10681,8430.06,,Canada
18657852,Germanwolf,57720,5653.1,,Germany
12154376,Chillachief,17988,7555.36,,Germany
6619303,Cracento,137,16278.8,,United States
17217571,nesumii,13282,8072.84,,Chile
10924460,PaniniDog,40447,6236.53,,Canada
9921139,Ternafis,5523,9546.02,,Kazakhstan
13175102,bento,36436,6406.12,,United States
18746007,Hd My angel,65169,5453.43,,Colombia
18718900,Jexhy,41730,6183.93,,United States
11103956,lakazatong,24889,7028.56,,France
10242297,Tiger,782066,1130.0,,Germany
15088888,4 EveryoneHD,216416,3336.71,,United Kingdom
19428761,davidoe,110598,4574.37,,New Zealand
13339229,Ginga,868,12828.0,,Mexico
27417870,_Shylveon_,27727,6852.55,,Italy
3149577,Coreanmaluco,161,16060.8,,Brazil
14462309,MadMatthew,48078,5955.17,,United States
18556796,vleth,9950,8538.94,,United States
12098722,EllieKyu,40056,6252.03,,Sweden
14562792,mfjard,59545,5600.39,,United States
15677511,[Peace],1857,11431.5,,United States
10349559,melwem,1065,12477.6,,Sweden
19182412,x152v,49291,5912.48,,United States
11555612,Mejiro McQueen,3258,10436.5,,United States
16044638,Littletoe,24705,7041.08,,United Kingdom
17274293,Chevy-,19000,7468.42,,United States
13973515,_iTater,17422,7610.75,,United States
5128029,Mean X,,0,,South Korea
17676662,paulthebest,7889,8917.16,,Philippines
19972788,Jerryyy,24213,7074.42,,Japan
12166015,Liliaceae213,71253,5309.55,,China
8584241,Dragonfruit,163677,3853.62,,United States
11394892,APRL03,71472,5305.35,,Argentina
17584785,-Leito-,16209,7731.14,,Argentina
20249211,blankww,11760,8269.37,,United States
11320627,MejiroMcQueen,2166,11161.6,,Indonesia
7031074,Roni,4854,9761.58,,United States
14370554,Eyesights,56723,5682.03,,Canada
17804514,Tierrita,15832,7770.92,,Argentina
21291932,Sandile,354175,2436.11,,United States
11151214,feizu,9448,8618.77,,United States
13358640,Stick_Fish,20894,7313.27,,China
11528770,donewastaken,59182,5611.06,,United States
25087875,Kelimporta,31619,6639.37,,Colombia
14481646,Min,1969,11310.5,,United States
1218895,Athanasia-,1631,11662.4,,South Korea
19124268,-Franky,24218,7073.8,,New Zealand
12046267,--Pavin--,2775309,92.9262,,Thailand
18414466,CosmoXR,235,15305.6,,United States
8782656,[GS]Einar,6101039,2.08333,,Malaysia
12609866,ShadeCegLgMn,104488,4670.23,,Hong Kong
7848530,FrozenKaya,17743,7579.68,,South Korea
7468818,Krzywy,13876,8000.98,,Poland
11037651,Polishcat1337,117325,4470.52,,Poland
20328099,-Darky,17127,7640.41,,Argentina
3359485,Psc_IceRain,,0,,Taiwan
5835067,Black Lotus,145457,4078.92,,Taiwan
13009681,Chukio,52938,5794.76,,United States
7731995,its going up,1465,11855.4,,New Zealand
20401638,_LSC,116383,4483.6,,Malaysia
15422278,JHC_,17959,7558.45,,Taiwan
15601286,Frixell,16844,7668.39,,Indonesia
22690359,Hetzer357,14571,7911.33,,Philippines
480984,Kyouya,13734,8017.73,,Canada
14836949,Yellow Guy 5,14123,7967.87,,Canada
2128311,ftg,1430,11910.4,,South Korea
7345342,broomsniffer22,98136,4775.76,,Canada
21685764,matches2,11629,8287.6,,United States
19745337,Nyanyaneruuu,9852,8552.75,,Hong Kong
13389574,isqqcle,3458,10331.9,,New Zealand
8116659,criller,99,16796.6,,Germany
15567583,MYKEYBOARD,272,14961.3,,South Korea
7115174,Den4ik228,529601,1727.11,,Russian Federation
17311699,Random_cet,40531,6232.01,,Finland
13778217,DIEWAY0123,71534,5302.95,,Taiwan
18789828,Smol Ina,39686,6267.09,,Romania
13731605,XiaoYu_owo,186553,3610.25,,Taiwan
11665488,Ushio-,72458,5282.59,,Indonesia
16617297,Bad Shroud,934,12665.1,,Australia
13794911,TacoM,39707,6266.14,,South Africa
11855346,SkyprimeLp,167698,3808.88,,Germany
19476458,raiderlul,183609,3639.17,,United States
14860270,Zoleks,7006,9117.75,,Russian Federation
9086565,Kosiarek,1533,11776.5,,Poland
17265712,Pollyus,9638,8586.34,,Australia
685079,imariL,15013,7863.57,,South Korea
17440339,0Bread,8899,8713.68,,Poland
16709597,jeel_,89245,4935.69,,Singapore
10945523,samuelhklumpers,320852,2611.4,,Netherlands
15522483,Rover,4644,9830.21,,South Korea
17159280,Masheny,885,12794.7,,Germany
11375251,Amasetic,1070,12471.4,,Finland
20662028,-Tenshi_,42217,6164.17,,Russian Federation
7385701,Paku-,154662,3961.05,,Finland
16946696,shiawaseeeeee,208222,3406.99,,Kazakhstan
6132522,suzuki-,9064,8684.56,,Mongolia
11517895,Silhoueska Elze,1249439,602.184,,Philippines
9746556,Gadfour,17960,7558.41,,Belarus
21188734,-dex-,884768,970.593,,Vietnam
22644374,SturpdaFuro,493356,1849.38,,Vietnam
11073130,[GB]YooLi,740491,1206.17,,China
7267807,kyudomaster,345735,2478.34,,Netherlands
13908439,etoya53,40575,6230.22,,Russian Federation
20620207,NEON_v1,98162,4775.38,,Portugal
14661718,Jesus Christus,9236,8655.4,,Germany
20599160,Oofyxl,427670,2100.8,,Indonesia
8468203,[GB]King Fish,3752789,24.751,,China
8273098,My Angel Koishi,,0,,Japan
11815623,Pawlok,5390,9583.05,,Poland
16407268,ERA Dev,192870,3549.18,,United States
4426099,oob,24277,7069.7,,Netherlands
18634276,_s_Y_k_,96689,4800.86,,Romania
7789098,Mizuhika,25233,7007.59,,France
19455751,InnProve,41542,6191.03,,Hong Kong
25314868,Stoa,4144,10042.8,,Germany
6735738,GATmoneyTJ1994,479,13911.6,,Spain
17325741,bsuch83,10121,8516.28,,Poland
8747500,en mode caca,10660,8434.05,,France
12720214,Sektor050,3548,10291.2,,Hungary
13954392,TomotakeYosh1no,1209,12250.6,,Taiwan
9625340,Sammy Pacc,82296,5069.12,,Denmark
23535576,KasumiHanaDayoo,86650,4983.31,,Taiwan
13627426,mort,4591,9850.7,,Germany
9730570,olxovikov,11558,8296.61,,Ukraine
5436845,P4trik,18467,7515.15,,Hungary
29780191,Fz2311x,2854647,83.6803,,Indonesia
11823851,49Leo,261465,2984.0,,France
14703345,Mito Van,1340358,538.775,,China
15465935,asukai-,1844351,296.513,,United Kingdom
28188220,DNABBTBT,1719596,343.582,,Vietnam
11865009,Trigger-Happy,2805,10695.9,,Philippines
12217903,Yunami,1170767,664.613,,Norway
12616268,Fancyyy,28069,6832.98,,Malaysia
5054081,RaiRator,2843511,84.9327,,South Korea
13077790,EZDT,12737,8141.36,,Japan
20448966,FLYING SLIPPER,29906,6728.6,,Poland
10184558,deflateddolphin,12610,8158.64,,Canada
1007579,A BCDe,22913,7166.15,,South Korea
23532205,-kyaru,6369,9297.79,,India
9288279,Masonn,27025,6893.14,,United Kingdom
14488445,Cant Even FC,3196,10466.9,,Belgium
2968970,HiverK,11876,8255.59,,Taiwan
11567874,mdneko,73802,5252.07,,Vietnam
8303357,wandinfo,,0,,Japan
6680785,Ranshi,7638,8968.49,,France
14582737,Desmond823,9775,8565.48,,Philippines
10696707,Greedom,169604,3787.4,,Argentina
9869794,BabyScylla,2935,10609.3,,Spain
24680719,Eydeey,35868,6433.09,,Spain
5082685,POCARI SWEAT,461394,1966.27,,South Korea
15550187,MichuK,12050,8229.59,,Poland
14632835,evilfatfat,72932,5271.3,,Taiwan
4257516,Meow_Slime,41865,6178.34,,Taiwan
23106767,chenttr,20671,7329.98,,Taiwan
11119010,lizzzil,1730,11547.0,,Japan
21207265,oyama mahiro,2106377,216.685,,Singapore
11928361,Johnney101,150008,4020.35,,Sweden
13481681,JustBecause,24147,7078.2,,Austria
15124593,Kaja,13774,8012.38,,Belgium
25512851,[Caveman],25069,7018.2,,Canada
2529213,SugiuraAyano,18195,7538.24,,Taiwan
11393715,Kichou,1975,11308.3,,Germany
31280873,Mergueze_,104184,4675.67,,France
15247939,fisskill,1266,12172.4,,Czechia
12902475,NJ STRONG,11898,8252.9,,United States
2262143,MoorE,3707,10218.8,,Russian Federation
10709486,qw1nss,,0,,Russian Federation
1366863,Racy,7780,8939.89,,South Korea
7479684,Foxeru,264347,2963.21,,Brazil
9421030,syysmyrsky,105451,4654.66,,Finland
16320311,Eriha,117950,4460.75,,Japan
16827064,rrex,126573,4335.66,,India
15436106,mike233333,135104,4216.31,,China
11389321,urdu,2963,10590.8,,Sweden
6598219,Lukacs,271792,2911.42,,Hungary
14445724,Mankichiro,10766,8418.78,,Germany
7748893,Diamux,1472,11846.1,,Poland
13353749,IJosephI[GS],195183,3527.62,,Singapore
15873129,Outmod,61157,5556.81,,United Kingdom
10244228,Rhodorynque,51627,5835.3,,France
14592820,Daf0nz,2334,11019.3,,Brazil
6366060,-zilva-,41254,6202.35,,Spain
17184138,Yasdaskafraz,46731,6001.27,,Brazil
11345747,BProd,768,13078.8,,France
11821902,Palodex,17264,7626.58,,Spain
3163106,System Sun,15661,7790.79,,Finland
9725736,Delu,3351,10387.8,,France
13133188,DIMIKS,50895,5859.54,,Russian Federation
13006267,bogdye,7507,9002.42,,Romania
4084853,xxxxxx2800,361273,2400.55,,Malaysia
16160448,L1te_,23099,7152.38,,Russian Federation
12024018,SyntactError,115174,4500.55,,Indonesia
1134683,oL0,,0,,South Korea
4908773,vysha,,0,,Canada
25899767,yallasm,6407,9288.6,,Canada
20020441,cyger,809298,1083.81,,United States
13230944,RoterVogel,154845,3958.69,,Germany
10015908,Auraah,79358,5130.73,,France
10199656,Jo Yuri,3216,10455.6,,Brazil
10696665,Dua Lipa,8963,8701.68,,France
