UserID,Username,GlobalRank,PP,RME,Location
9580863,user1337228,88828,4943.2,,Kazakhstan
6036351,M I L E S,1546,11759.4,,United States
7513711,Stylus,6012,9399.31,,Singapore
11050288,Huwucane,56021,5701.24,,Saudi Arabia
15343685,_Yukinoshita,126120,4342.52,,China
16858397,kanagava,6856,9157.16,,Russian Federation
6336721,[Paw]FIood,161822,3875.57,,China
22461441,3BDOOO,10149,8511.6,,Saudi Arabia
13701582,Meeprs,19781,7402.79,,United States
15025654,Gordon Ramsey,4802,9778.34,,Germany
15413621,pregnant,12941,8114.54,,Netherlands
15629640,Dutchi,42644,6149.6,,Netherlands
7898584,Bocchi_,27257,6880.34,,France
10980594,Shailtear,95274,4826.26,,United States
20708618,NAYROK_MyMommy,5937,9420.59,,France
11726139,Bazuso,20794,7320.94,,Germany
12607463,BeHot,9290,8647.23,,Russian Federation
15030466,UselessPlayer,2742,10728.9,,China
11098789,tomoridesu-,9414,8624.65,,Russian Federation
7713152,JokThree,17386,7613.95,,Singapore
14754208,yogurt hose,29198,6768.66,,Australia
6338477,Shiki-Natsume,3378,10368.6,,China
8581210,LightsOut,162,16059.2,,United States
8194992,Saionji Sarasa,2952,10596.6,,China
6145000,Kehest,3147,10487.1,,Romania
8211461,Umatza,3930,10131.5,,Czechia
4039647,SkyArrow,5020,9706.43,,Vietnam
8284530,Titi-,15479,7811.4,,France
13559161,PinRen,37336,6365.61,,Taiwan
10542408,DanX,81971,5075.55,,Vietnam
21362130,-Matty,35166,6466.12,,United Kingdom
4082795,WalidES,31763,6632.15,,Switzerland
12674517,Fayar,13171,8085.86,,France
17254221,kurtonom,45425,6046.32,,United States
13205755,Potato9756,4995,9713.87,,Canada
16435346,Cannon-Fodder,3857,10161.8,,United States
9625245,Nesnen,4702,9814.45,,Sweden
14987100,Huguwu,9502,8610.11,,Spain
2662332,Gyuki,38545,6314.3,,France
12959983,antonyw,4977,9717.57,,Norway
10474988,Mashima Himeko,6420,9283.05,,Indonesia
22820402,Longar,31566,6641.46,,France
9364519,ShorkBork,31781,6631.94,,United States
15902214,Ravel,39527,6273.14,,Philippines
20597768,xhyd,93936,4850.24,,Canada
7153533,onkar,5489,9553.34,,Canada
19606212,[darkness],10141,8512.64,,Canada
17738889,jerrihan,5029,9704.62,,United States
12544805,okirema,29641,6742.15,,Philippines
18947734,roxewqumerzerk,43163,6130.12,,Russian Federation
11949980,zadiak,3037,10548.0,,Russian Federation
10137131,BlankTap,6347,9306.29,,Indonesia
18058066,Eurua,178170,3695.76,,Philippines
12482253,Danini,466,13951.1,,United States
22617279,z14a,7194,9074.93,,Germany
19932256,D1vel,40154,6248.22,,Russian Federation
17448980,Neonith,13334,8067.46,,Belarus
2214422,1chimaru,18759,7489.72,,Malaysia
26796620,ver2ice,82598,5063.51,,Russian Federation
11238108,cnuy,2293,11058.8,,Argentina
23241267,St3ve3e,103829,4680.94,,Germany
12834207,Cartoonknight,25593,6982.24,,United States
13658429,-Scer-,32976,6570.14,,Italy
6717559,ruruichi,6922,9139.23,,Indonesia
16095181,Faternb1,6949,9132.25,,Russian Federation
6149313,Pata-Mon,59658,5597.54,,China
17697268,yukisenofu,29639,6742.28,,Russian Federation
24840779,Walisbad,118833,4448.41,,Vietnam
15088380,Olefir,26843,6906.54,,Russian Federation
11317547,Luccachu,1558,11744.0,,Brazil
26705942,DaCh1,40063,6251.91,,Indonesia
18628858,tester_pivka228,7072,9102.5,,Russian Federation
13057699,z9a,339,14555.9,,Austria
11359985,8mi8,58171,5639.04,,Russian Federation
8832359,GameDragon36,1457,11866.0,,South Korea
19637223,RoyalLeaf,60471,5575.49,,Malaysia
15186865,ERA GulMyMommy,64476,5471.15,,Spain
13963691,Drakkles,16463,7705.27,,France
27751151,piccio,72990,5270.23,,Italy
7661389,Kiranaide,37318,6366.22,,Indonesia
4783389,Sroj,8433,8799.97,,Netherlands
10625776,Chloe Wing Kiu,14512,7919.27,,Hong Kong
7639570,jaredlol123,104023,4677.87,,Philippines
14279837,namiee,45785,6033.34,,Vietnam
17488712,SIHENG,81451,5086.4,,United States
15830382,- Sushi -,23084,7154.2,,France
6892711,LoPij,8094,8873.9,,Belarus
15184992,Summer_Ouo,10653,8434.06,,Taiwan
4266157,Sosios,42509,6154.07,,France
7644691,Pangetism,10247,8498.11,,United States
13210616,MrKeksik,36572,6400.38,,Russian Federation
4468765,KABA,2543,10856.3,,Russian Federation
17896478,distressed,10165,8509.96,,Taiwan
7111019,Ashwin,11320,8335.25,,India
17419002,Floofz,54410,5749.43,,Spain
10250838,shimaii,20453,7349.3,,Russian Federation
17688489,pr0xladno,8929,8705.91,,Russian Federation
16858677,IzumiFuru,65609,5442.95,,Philippines
7440794,1 zero,69718,5344.38,,China
17958161,GTR-R34,122122,4400.18,,Germany
9913519,EVA 1802,5046,9697.5,,Russian Federation
15231398,TheAttorney,20091,7378.18,,Russian Federation
5932067,StrawberryCaku,81771,5079.61,,New Zealand
13245208,netraena,12854,8126.46,,Russian Federation
15288174,neilyas,96366,4806.87,,Kazakhstan
15839660,ReDLinE-,12774,8136.29,,Portugal
6402779,Flamiror,2995,10570.8,,France
10659233,BTG4,10739,8422.59,,Argentina
10891105,NiZY,3691,10226.4,,Lithuania
4765619,Urnukka,35541,6447.55,,Finland
20249057,Tao Masa,53581,5774.02,,Lithuania
17831368,Rainres,10078,8524.07,,Türkiye
1013605,ScarletSisters,69366,5352.68,,South Korea
11611550,[ ] [ ],16021,7752.44,,South Korea
21218000,Ogniks,12623,8156.09,,Ukraine
30137844,sion22,52680,5803.02,,Hong Kong
24579916,Pain boy,61939,5535.9,,China
5562577,Someq,21236,7287.49,,Poland
7507315,Dasoecwkoh,26763,6911.02,,Germany
11189917,-Azure,7974,8900.56,,Switzerland
11211761,Cezary,61633,5544.71,,Poland
15991664,meowpressYS,5132,9666.99,,Taiwan
19169912,Liniry,57159,5668.72,,South Korea
6037121,-TANAKITO-,691431,1306.1,,Thailand
11552867,Welter,77,17297.4,,Russian Federation
14548572,HG-Gaming,13899,7999.12,,United Arab Emirates
4974088,Cameragod,338137,2517.55,,Norway
2149845,s3552515,,0,,Taiwan
11854343,shoyeu,1511,11801.8,,Hong Kong
12601443,ShelterOAO,101356,4722.23,,Taiwan
12159681,KriO-O,4420,9924.08,,Russian Federation
16474595,Bayern,26829,6907.41,,Germany
3272902,juliancala,1406,11943.5,,Argentina
20087811,Jolly Ranchers,8918,8709.32,,Canada
13186697,Arijus,17137,7638.33,,Lithuania
1580033,zomcys,100937,4729.62,,Taiwan
4586304,CyCeph,137627,4182.24,,Norway
10722298,Punda,20017,7384.23,,Canada
8203119,Rekunan,76996,5181.68,,United States
8218797,Mitake,1183,12287.7,,Vietnam
5791401,lolol234,845,12876.2,,China
7587763,SHADOW FREAK,1140,12359.0,,Ukraine
11811036,SIGMA MALE,45626,6039.33,,Peru
4857328,KagaSumire,606,13507.3,,Hong Kong
13890290,PRIZMAO,15291,7834.72,,Poland
9562353,Musubi,17445,7608.29,,Germany
13699780,MitoMitoso,19030,7464.7,,Brazil
13197403,Livelyapio,42428,6156.98,,Chile
14726100,PaNika_,265609,2954.35,,Russian Federation
16011130,Nayshi,1834,11462.8,,France
7192659,Baziu,21737,7250.16,,Poland
9037054,Hasaki,1449,11875.5,,Peru
30556250,Klevsify,41816,6180.39,,Italy
15173952,BATBALL,2824,10685.8,,United States
3794345,Starious,2625,10800.2,,South Korea
13398045,GarciXD,56138,5698.07,,Chile
9927583,Akayu,108789,4602.25,,United States
7383688,Kami North,54234,5754.19,,United States
12045415,FlLlPlNO,11017,8381.76,,United States
14497638,1233a,65243,5451.68,,China
1458932,KyoouN,754,13113.0,,Germany
22047148,Megumi Kato-,124584,4363.78,,Peru
11555759,Chichobi,19689,7412.18,,United States
16060432,bread_chan,75253,5220.01,,United States
5805029,-duff,13401,8057.92,,Brazil
14520123,Mains,26391,6932.98,,United States
6142454,TheDustOfTimes,16724,7681.08,,Canada
6217178,BadWolfi,14321,7941.93,,Germany
28631237,thirstycaesar,29249,6765.88,,United States
23134307,Diego6716,11204,8352.05,,Peru
10996409,Ragellia,5546,9538.33,,Poland
27855382,-Ainsel-,605157,1508.45,,Australia
17454289,Oddloop enjoyer,2444,10926.3,,Poland
14942223,Useless Saber,85189,5012.26,,United States
13622626,Darkster492,1210412,632.197,,United States
14850418,Azerk,16908,7661.81,,France
14263059,Kaiyuss,11278,8342.19,,Canada
11004637,Totte,55159,5727.51,,Sweden
14429830,Anderwear,7337,9042.11,,Singapore
8208289,conradmittn,5315,9608.74,,United States
9743152,DeadInside,20417,7351.8,,Russian Federation
7751574,KiroSupp2,61117,5558.21,,Russian Federation
4381866,DoTrO,20787,7321.43,,Brazil
10270382,Quiligru,2143,11185.1,,Bosnia and Herzegovina
11091594,ThatNOOBguy,962,12621.4,,Indonesia
8170186,TWOJA STARA,802,12999.5,,Germany
3545323,bad boy,671,13306.2,,Canada
15124931,CheZero,26151,6947.58,,Russian Federation
6398160,Loslite,4736,9804.48,,Singapore
15251627,revoken,2423,10942.6,,Brazil
28228674,Cool Narrator,2131584,210.103,,Canada
15754716,Runigh,84085,5034.06,,Philippines
8940544,Writhing,65407,5447.72,,United States
25302674,asperyfox,109545,4589.86,,Panama
8570559,Tonka Truck,8246,8841.47,,Australia
13097638,Juicy-,2265,11079.7,,United States
6231292,lous,9009,8693.97,,Malaysia
17563939,HR2,18281,7531.01,,Australia
17205840,vsemjopa,74740,5231.34,,South Korea
15656399,Plombire,2157,11174.2,,Kazakhstan
11172033,Leehi,8598,8769.18,,Philippines
7512553,Utami,24,19742.7,,United States
12710265,VictorSkull,13555,8039.1,,Russian Federation
15670735,ILLKID13,7657,8964.87,,Portugal
10852557,JayAreEee,8646,8761.31,,Philippines
4470775,razorfruit,289,14848.0,,United States
10170668,EyesNeverOpen,1543,11763.3,,Saudi Arabia
5850031,Hardstcukc 3,32245,6607.32,,France
15666887,quay4,178356,3693.69,,Vietnam
3885547,Downsy,3832,10171.5,,Australia
13958882,zStormk19,12299,8199.53,,Brazil
9378646,Claushmaga,6927,9138.3,,Kazakhstan
14183344,RoVnDaskE,9314,8642.73,,Russian Federation
11658110,Monim,6460,9268.73,,Brazil
11642021,TwinIslandMilk,32625,6587.97,,China
18092331,Lesperry,368,14390.0,,Thailand
16318993,[LAMY],2648,10783.2,,South Korea
10956448,luscajooj,15166,7849.37,,Brazil
14729587,Polaritus,20042,7383.13,,United States
8354698,_tottoko_,2137,11193.4,,Japan
11253722,DannyPX,,0,,Netherlands
10153186,-xm,33799,6529.82,,Germany
23889385,ZRDI,34290,6505.31,,Singapore
29464385,RiSQ-,250776,3061.17,,Indonesia
24834393,nixii cant acc,312144,2660.07,,Canada
14666725,Sirek,8962,8702.07,,Slovenia
14348527,IceTea13,77948,5161.11,,Malaysia
16294330,Cralosos,39102,6290.86,,Germany
5009970,Dayzeek,113268,4531.6,,Russian Federation
15175276,_Eilphy,76044,5203.32,,China
9667334,SiematorPL,49170,5917.9,,Poland
19171492,Shivok,25403,6995.6,,Australia
9554330,samububu,19471,7428.95,,Canada
2955661,kenny03316,18237,7536.19,,Hong Kong
12088808,Zaald,62978,5508.2,,Indonesia
10108853,Aaaaaaalex,8698,8748.16,,Germany
8893772,Molli,4055,10076.8,,China
2850104,m t g,8844,8724.32,,Portugal
9732417,Redzy,2648,10783.2,,Denmark
15792874,Naden,24288,7069.28,,Malaysia
19359793,Singapure-,1788,11499.3,,Czechia
16978354,ERA Yuh,1169685,665.554,,Czechia
11608083,Kawai Retoriba,1296,12122.0,,South Korea
158552,Kuzino,112972,4536.35,,South Korea
19039463,Hexag_,51708,5833.53,,Poland
10678919,CubeixID200,16958,7657.56,,Indonesia
11530725,GabeyBaby05,9731,8570.79,,Iraq
27645042,anon1mblch,21889,7237.7,,Russian Federation
6232896,Aloendi,4147,10041.8,,Switzerland
19957202,Clo4cky,44607,6077.9,,Algeria
18169828,Pendual Spada,58070,5642.0,,Japan
12814074,Timon_B,32656,6586.35,,Azerbaijan
6111086,IonJ,2462,10911.0,,Canada
4135257,Little Sister,11978,8240.19,,Brazil
13863127,TomCh,91698,4891.3,,China
12437546,le pauvre bil,3350,10388.9,,France
2291265,[MG]Arnold24x24,38,18793.7,,Peru
19559014,-Miticka-,52657,5802.97,,Czechia
4383303,Kokuban,826,12935.2,,Germany
10543853,ryne,16052,7750.23,,Russian Federation
10129901,MushReen,698629,1290.97,,Indonesia
8373638,dm900,10121,8517.14,,Russian Federation
3938388,bexs,881270,975.484,,Canada
12442952,XardasIG4,102127,4708.75,,Germany
10636530,Michka,14375,7936.7,,China
16482362,Kyoky,130227,4283.99,,Germany
9556054,Mostrax,42011,6172.38,,Russian Federation
23775140,porphyr,106170,4643.8,,United States
9136545,Triniglinys,100180,4741.78,,Brazil
7665063,roXJoel,119163,4443.45,,United Kingdom
10972211,Vasion,21203,7289.21,,Singapore
1983942,Obi-nyan,89799,4925.74,,Germany
22122799,Dave Seville,66243,5427.27,,Czechia
12078232,k0_0dama,59067,5614.42,,Russian Federation
12274556,Stiffu,4737,9804.83,,Finland
7954570,MaryLiOsu,561914,1627.66,,United Kingdom
1473890,badeu,134,16292.0,,Romania
15012885,yvsei,11603,8290.77,,Canada
10949503,Eiko Tsukimi,10493,8459.17,,Czechia
18494178,UIIn,46512,6008.32,,United States
10634348,EthantrixV2,1597,11701.2,,United States
11134301,Floth,26842,6907.03,,Malaysia
13179722,unicornlover,46605,6005.45,,Australia
27249462,gahytytu noob,778113,1136.76,,Vietnam
28093600,not_peder,70576,5324.33,,Germany
8691952,xyz200426,52115,5821.05,,Taiwan
7754121,-MiGo-,73729,5253.67,,Slovakia
17298556,DerpyDino,76201,5199.59,,United States
15439927,MugzTV,139561,4156.96,,Russian Federation
5283014,cmayN,4439,9914.57,,United States
4230568,KamiNoKage,35996,6426.9,,Australia
4605548,zabloink,3118,10500.8,,Czechia
4604369,KC Aqua,3993,10102.2,,France
17202789,R10sh1,111,16598.6,,Japan
24972284,Waring0,1677523,361.056,,Russian Federation
2767636,Justin Vega,32370,6601.31,,United States
4937932,Overladsc,66380,5424.46,,United States
20654201,Yansilas,18343,7525.94,,Indonesia
15653962,Enel,18289,7530.72,,United States
4689079,samonji100,94651,4837.83,,Indonesia
22588869,esqueletao,70365,5328.49,,Brazil
15264880,Laan,35381,6455.16,,Germany
10791609,My Angel Sylphy,44040,6098.42,,Slovakia
15720097,_SushiTy,4440,9914.45,,Brazil
22710559,Sp1cyy,182,15816.7,,Canada
16554001,spotter passi,242349,3124.36,,Germany
18906438,iek,56761,5681.32,,Brazil
16230024,whalee,6741,9191.26,,Israel
7586334,StreamKey,7410,9025.16,,Argentina
6660546,Kyori,1753,11531.0,,Russian Federation
7783797,tranq,22786,7175.17,,Canada
9665028,Ulvind,75025,5225.38,,France
10625350,Blitzhagel,14298,7944.25,,Germany
13228917,oslash,2871,10652.0,,Australia
2272413,Esemoka,1637,11655.4,,Poland
11542817,OliKing800,313917,2650.16,,Canada
5333730,Elianas,75084,5223.9,,France
8007528,Raikouhou,57,17964.2,,Türkiye
9414229,Pinguinzi,166,15997.5,,Norway
7627844,Mahmood,265,15023.1,,United Kingdom
13387520,Hicya,32834,6578.16,,United States
9209071,Isillios,35331,6458.52,,France
19132590,tjukas,39977,6254.97,,Denmark
10728620,Nyura,9467,8615.96,,Germany
7598445,Suiseiso,27634,6858.26,,Germany
12207972,Benisuzume,17557,7598.36,,Argentina
17153825,ferrieal,38821,6301.52,,United States
12961781,Thomas Kench,4310,9977.11,,United States
12547950,Chin Lok Seng,41316,6200.78,,United States
10811597,Snaksiu,5493,9552.49,,Poland
12404726,AhFungus,23780,7102.38,,Australia
13872272,Sobu-,452,14027.9,,Denmark
14359594,Fordor,36138,6420.93,,Czechia
25727211,Crogzyy-,735139,1216.4,,United States
11766551,ntrprs,10960,8388.91,,Germany
2492226,e n v y,12790,8134.07,,Portugal
13565878,Minato Aqua-,7838,8929.65,,Puerto Rico
2935432,Aruka,5343,9597.97,,Finland
6754508,himejoshi,1987,11303.0,,Germany
14400997,yeho_ho,128542,4307.08,,Canada
12880654,TheNub,24784,7035.77,,Germany
7075211,tekkito,187,15749.4,,United States
11216852,Implies,3814,10179.3,,Ireland
10546552,BESTeam2,182436,3650.89,,Russian Federation
2541804,kymotsujason,21048,7303.01,,Canada
11805037,Spoo,117320,4470.45,,United States
15018043,br3h,27450,6869.1,,Belgium
9755368,Syzygeezus,94760,4835.81,,New Zealand
3181281,Zergh,170658,3775.73,,Brazil
15187174,nayeonie bunny,388099,2274.97,,Brazil
22051874,wriice,87867,4961.14,,Ireland
19140641,Klollina,3670,10237.4,,South Korea
14897847,GreyChroma,53774,5767.39,,France
17304264,[-Orijinaru-],110591,4573.93,,Vietnam
4586549,EclipZ,76954,5182.5,,Sweden
14358922,blench,482,13898.3,,Brazil
20195782,Smokey01,39989,6254.73,,United States
14660679,julinko,3975,10110.9,,United States
7113149,Skyy,72928,5271.38,,United States
18093401,Bunnyman962,18768,7489.36,,United States
11033243,Rentai,33268,6555.19,,United States
6129402,Doomsday is Hot,4108,10056.8,,United States
16462847,HazeXans_,45440,6045.76,,Peru
8788058,Jakson,232,15311.4,,United States
17287370,atou,1160,12330.2,,Germany
17959882,-PeKoRa-,110763,4571.71,,Philippines
20876410,Mao_ZedongFazE,26499,6926.68,,United States
18212788,RAiMEi_BOTTliUM,10151,8511.92,,Japan
7341086,Jalepers,958,12629.3,,Mexico
21972500,MRDERECK21,105137,4659.68,,Peru
16954929,staynoidedd,374043,2339.13,,Australia
13187997,BL5,,0,,Argentina
20806921,Mink1402,760990,1167.66,,Vietnam
8977763,woonm,79554,5126.16,,Brazil
29878163,Gianni-Morandi,63233,5502.16,,Italy
11241816,hexiture,12211,8208.23,,United States
13880438,ShyCryoUwO,20627,7334.7,,United States
16100794,HoRtEx_,63776,5488.8,,Russian Federation
3385634,Gala,2182,11150.7,,Australia
12830952,EnergoStalin,34680,6487.86,,Belarus
5965797,Zesdash,442,14071.9,,Saudi Arabia
26602126,Evescent,71949,5293.91,,United States
13111069,MathAlpha24,95961,4814.03,,United States
15950574,Resort,16640,7688.67,,United States
27911379,Crops,6092,9374.0,,United States
22839620,beta carotene,2583322,119.257,,United States
8111953,_Seth,566542,1614.39,,United States
4796838,Hellstorm,5132,9665.71,,New Zealand
15771173,puffonxe,2640,10787.2,,Philippines
19237639,Ariana Grande,30678,6687.81,,Australia
3761983,Lolsniper,20006,7385.67,,Australia
8840398,OneShotFox,7044,9107.16,,New Zealand
6646204,Paka,3238,10448.5,,United States
1565036,Stark,81693,5081.18,,Chile
989542,lineqtxz,374666,2336.25,,Chile
18808456,windowlarry,102597,4700.58,,United States
9532849,tayeon,22100,7222.32,,United Kingdom
20747975,Falling_SpIrite,142665,4115.45,,Cyprus
16112715,[Twilly],19475,7428.66,,United States
1801580,1gb,74799,5230.03,,Taiwan
636114,autofanboy,,0,,Hong Kong
5439033,zaynaku,29583,6746.35,,Philippines
11714731,Brown Guy 1,13790,8011.06,,Canada
14569644,TheGoat911,173928,3740.05,,United Kingdom
17812346,QZephyrQ,55769,5708.62,,Canada
7003013,Muziyami,39891,6258.36,,China
14827521,Beegamer,80050,5115.42,,Vietnam
21065695,Cyanara4,210649,3386.23,,Philippines
12159050,lip,17919,7563.5,,New Zealand
15293080,Kyujin,112,16585.5,,New Zealand
7764053,_Chroma,20196,7370.55,,Singapore
12764539,Arietta-,19704,7410.37,,China
11753012,Guest Diff,23010,7158.93,,South Korea
18160286,FrozyK,162695,3865.36,,Ukraine
18889109,OracleOnOSU,112927,4537.03,,Indonesia
7083420,Shime-,32485,6594.65,,Philippines
15734955,jjjjj_gura,10186,8507.22,,Taiwan
18898822,[O o],18614,7505.02,,South Korea
10642837,Kazuma,44047,6098.48,,Australia
8640970,enri,14,20258.8,,Philippines
6875638,Merakis,5827,9451.25,,Australia
19130018,TigerX2007,82054,5073.83,,Belarus
18086030,DimEl,71871,5296.22,,Russian Federation
12978497,Tronamo,15640,7793.74,,Australia
14393452,VLADYUSHYA,5300,9612.23,,Russian Federation
12261210,fausion,7492,9006.29,,Singapore
2013991,Sincool,46974,5992.21,,Romania
19030920,Hookseye,1602638,394.215,,Indonesia
15154949,haz1q,3064,10535.2,,Brunei
31293153,Guitarrr,633316,1437.27,,Thailand
7429772,Megii,1736,11543.4,,South Korea
4741164,Kimitakari,113552,4527.47,,Russian Federation
10144528,Milkca,472152,1925.78,,Poland
14402477,l Akemi l,12001,8237.22,,Chile
2165622,Agnes Digital,1925,11359.6,,Thailand
12965428,pekora02,28520,6807.73,,Kazakhstan
17733773,EddieIsWashed,20357,7356.7,,United Kingdom
20110813,Lumarium,251930,3052.32,,Ireland
11116438,Rasseru,22668,7182.42,,Russian Federation
13474745,Kaihen,63410,5498.01,,Germany
10313502,Maxkem,3586,10274.1,,Russian Federation
17293204,phyllis_uwu,46939,5993.59,,Hong Kong
579370,SKaiBlue,2518,10873.4,,Taiwan
9863870,Sieu Phan Dong,653,13358.9,,Vietnam
18443230,bluudlost,46967,5992.53,,Vietnam
11829623,[ -Asriel- ],532956,1716.43,,Indonesia
14995691,lighthana,51257,5847.24,,Japan
13151924,LuluM,,0,,Japan
22262791,mjwbecome,6649,9218.18,,Hong Kong
12297375,ERA Adam,59081,5614.04,,Singapore
3484548,Sunohara Shun,7884,8918.51,,Indonesia
12796317,oPixay,1026,12519.4,,United States
15314355,UmmmMrMoo,55460,5717.64,,Canada
4266982,KaSyow,14312,7942.37,,Taiwan
14414690,-Eeco,141024,4136.85,,India
12366071,nanoya,86,17192.3,,Romania
14760962,Lutschkas,22665,7182.53,,Germany
10762622,Tashigi,2559,10846.1,,Hungary
6066359,_Yiiiii,23402,7130.85,,China
23840657,Kurumi Enjoyer,46464,6010.05,,Vietnam
10766611,NekoMeganG,81211,5091.23,,Latvia
16174343,EzsVermont,101840,4713.56,,Taiwan
12746887,Mister Lore,9540,8602.04,,Poland
10361007,Arutairu,10740,8421.35,,Russian Federation
5321719,uone,13664,8026.6,,Japan
8818089,Vendelicious,101329,4722.67,,Norway
7351448,fedotoff,2101,11215.3,,Russian Federation
16162078,Usie,253091,3043.73,,United Kingdom
10364317,Muzz,83460,5046.26,,India
8677684,Onta_Bekasi,328585,2568.07,,Indonesia
29518853,Elegy_Arcus,52401,5812.18,,Hong Kong
29250968,YoungTian,17980,7555.98,,China
11234664,MyAngelFable,36610,6398.34,,Malaysia
18583447,Tytek,6448,9272.46,,Poland
10445335,polskalok,13780,8011.73,,Poland
7382321,Kondi,16967,7656.37,,Poland
8492399,Skyfox,6313,9312.21,,Germany
13062430,marcel7,280,14905.1,,Switzerland
14444653,TongTji,31222,6660.32,,Indonesia
11976077,Grandidierite,11095,8368.66,,Indonesia
21932248,Vidrogue,38497,6315.32,,Sweden
9449165,_Chaewon,2283,11065.9,,Taiwan
11499467,r1chyy,360463,2404.73,,Australia
6367560,ChoSeung,571520,1600.07,,South Korea
10726804,Polemo03,564930,1618.87,,Taiwan
6194830,Shiny Froakie,12786,8134.68,,Chile
3632846,lxLucasxl,668131,1356.36,,Argentina
12309147,Mizeree,432,14119.8,,Germany
12629695,jeseus,285575,2821.18,,Czechia
21058672,raider132,,0,,Netherlands
6490509,R J,,0,,United States
17863674,xSteel,15334,7829.46,,Indonesia
13382147,ERA Leon,828073,1053.92,,Malaysia
18579521,sarashinaaruka,33586,6539.69,,Taiwan
14060864,-wicked-,56521,5688.07,,Ukraine
3062998,rollpan,935,12664.0,,Japan
6419257,Zmor0133,285071,2824.46,,Türkiye
6602580,Daichi,1783,11505.0,,Czechia
3395820,Moltenfury,15452,7815.25,,Singapore
14438574,Ravexi,2081,11229.5,,Kazakhstan
21426375,Akimes,46542,6007.54,,South Korea
10894720,No Crit,58648,5625.77,,United States
13021409,Sponk-,34959,6474.34,,United Kingdom
14522031,V0The,1367,12009.0,,France
11402281,Bevenem,29433,6755.55,,Czechia
22530176,qrchie,9289,8646.01,,United Kingdom
7774709,Gigi8974,249,15179.9,,Italy
11794209,POMAH,1168,12319.6,,Ukraine
7803696,didika36,42413,6157.41,,Russian Federation
6844521,szh134,2119864,213.161,,China
7897892,Ponamis,296934,2750.89,,Thailand
24002878,Zest2822,1480296,455.365,,Indonesia
13995435,Hugo,44506,6080.55,,Sweden
8045604,RomanTheFUKER,654,13358.8,,Russian Federation
1929336,Suikami,2204,11126.8,,Indonesia
21997024,Pseudoephedrine,65760,5439.17,,United States
18825707,AppleTier,12098,8223.37,,Singapore
19204047,THE BEST HOBO,21670,7254.87,,Poland
18102646,why_n0t,19527,7425.28,,Poland
18867523,narahashi,83868,5038.67,,France
7263563,maxi,169906,3784.06,,Netherlands
13817523,Chirno,30151,6716.85,,Chile
7580434,Yosiiz,32107,6614.35,,Israel
14897088,wooting,744,13131.1,,Germany
18263974,Mank,45437,6045.83,,Indonesia
16976262,aqucu,36022,6425.86,,Russian Federation
20169699,DT2,79851,5119.59,,Brazil
12054898,[MY]Sol,,0,,Malaysia
8443945,FlasTEH,150,16170.0,,France
20443617,McPhlery,128410,4308.63,,Indonesia
20279043,Nakiri Daputtt,284506,2828.03,,Indonesia
6632605,Megafan,18881,7477.46,,Argentina
18091333,pinky965,12297,8199.85,,United States
13442740,TheGGray,280606,2852.79,,Türkiye
16418998,Monarck,18244,7534.72,,Singapore
