UserID,Username,GlobalRank,PP,RME,Location
18974068,xdSkywalker,38929,6296.86,,Malaysia
7239762,Vasyadogs,28210,6824.6,,Russian Federation
15051562,- Snowz -,15228,7842.16,,New Zealand
17219661,-4EPHbILLI-,5668,9499.98,,Russian Federation
10143086,hotcat190,5919,9426.5,,Vietnam
15189878,[Jrc]tommy125,3659345,28.1481,,Taiwan
12060369,Argylian,106583,4637.49,,Australia
13198856,BibleThumpGuyy,7412,9024.1,,Poland
7935830,ChartreuxWestia,14593,7909.43,,Vietnam
11551991,Liery,5104,9676.11,,Türkiye
3315137,ratcvnt_,8327,8822.31,,Australia
3339073,- kouyuu -,10540,8451.31,,Hong Kong
20988374,tezi,1893,11394.9,,Hong Kong
20117644,ajitomate,21576,7261.37,,Chile
13798356,Atsuuu,2571,10836.6,,France
9504197,Lycore,22234,7212.08,,Malaysia
9322480,kiir0chii,845,12879.2,,Poland
18271627,grillroasted,3121,10497.9,,Czechia
15772814,Unitori-,550592,1661.59,,Bahrain
7358639,Igor156,3573,10280.5,,Slovakia
21401083,BlankFace74,1177423,659.143,,Vietnam
11243772,reimia,779,13056.2,,Russian Federation
11375105,lolol233,189,15722.5,,China
12159899,NazunaAmemiya,196,15621.8,,Indonesia
1715977,ArtBlnd,10300,8489.77,,South Korea
5799627,v4rch,2799,10699.5,,Russian Federation
13942593,TramvaI,38812,6301.98,,Russian Federation
625949,Noez,11662,8282.47,,Germany
12445943,Swek,17059,7647.59,,Portugal
14552630,MEOWii_,11086,8370.91,,Taiwan
7348744,CeIine,14549,7914.85,,Indonesia
10703247,SprklyUnicrn,44816,6069.93,,United States
15816872,Ledeau_Fox,550,13674.5,,China
15090637,Skopje,17559,7598.05,,North Macedonia
12090610,Tatze,13233,8077.23,,Germany
9189777,Vortexzy,55268,5723.38,,Russian Federation
13576639,AlsarCz,74291,5242.09,,Czechia
5154946,-semi,2541,10861.6,,Germany
10980668,Kikoboy,225276,3261.23,,Canada
18983,Doomsday,2280,11071.6,,United Kingdom
15504921,reptier,1526,11785.6,,Brazil
11635349,Dejvi,748,13127.0,,Czechia
17980099,Clarz,72495,5281.97,,United Kingdom
7166953,e1ectronic_wd,12447,8181.62,,China
9340773,stanol,8235,8843.6,,Poland
11142471,TilerXk,10671,8431.04,,Poland
7302148,False Nine,5189,9649.25,,South Korea
3625265,R-2E-054,75177,5221.93,,United States
12320398,iLilith,108826,4602.45,,Germany
5143605,m0fum0fu,20758,7324.01,,Singapore
9317938,soft bunny,1912,11374.5,,Thailand
8660293,willy0214,219,15418.1,,Taiwan
6567244,Yes,24908,7027.03,,Finland
15531704,Nasien,48733,5932.72,,Philippines
7592805,dad0ja,15445,7816.41,,Czechia
654296,Bitcoin,14455,7927.36,,Taiwan
13032918,Julleq,156441,3938.91,,Finland
12789853,ChiriOwO,7463,9012.51,,Czechia
13682992,lachevre,11634,8286.66,,France
15652056,Rezza_,175911,3719.29,,United Kingdom
18775526,studya,32584,6590.9,,Austria
808176,Hydria,56916,5676.22,,United Kingdom
13557639,ketzu,72306,5286.36,,United States
3856263,VirtualMuffin,108054,4614.5,,United Kingdom
14571919,[--YaMi--],17071,7644.86,,Poland
4280363,x3Lydiia,6125,9366.65,,Germany
22678242,KURURUCHI,23326,7138.14,,Russian Federation
29953258,buslik,174217,3737.1,,Czechia
14480574,Topical Kek,37935,6339.74,,United States
9258242,Antoine,39807,6261.65,,France
9192555,1ce Shark,23488,7124.82,,Russian Federation
10046222,SplitTime,98555,4768.77,,Peru
2377299,mwahh,419602,2135.17,,United Kingdom
17278897,YaeMyMommy,88646,4946.45,,Indonesia
15308238,MrBeast in Ohio,38860,6300.48,,Spain
6951719,Pure Ruby,1513,11799.4,,Poland
10487020,Fractured,10326,8484.6,,United States
16202940,_Suhan,33845,6527.21,,Poland
12352956,LOLXDAB,8587,8771.31,,Czechia
8550893,LizzyWizzy,91492,4894.7,,Finland
23569694,Ju2p0m,176541,3712.78,,France
11469970,Fliper 79,16982,7655.88,,Slovakia
9331403,karomi,258,15081.1,,United States
10651409,enslow,14677,7899.34,,United States
6142837,NoSin,104,16738.0,,Brazil
4499926,rihis123,6889,9145.97,,Latvia
13722775,Ethan7x,8149,8861.18,,Israel
12522447,Mejir0 McQueen,3828,10172.8,,United States
6076529,Chitogod,1571,11727.4,,South Korea
14121713,speedyes,125047,4357.15,,Poland
22717305,Dizzyhvh,27715,6852.67,,Netherlands
12130373,Phan Dinh Tung,5623,9510.95,,Vietnam
7385724,ForksInTrees,2999,10569.0,,Australia
27090915,PLAUSH,3669744,27.745,,Canada
4014879,Pantsumann,35098,6468.1,,Germany
17260578,Sonvety,377878,2321.74,,Germany
6800152,lPogonyuto,169,15959.6,,Chile
12179012,Rinnu,296,14798.1,,United Kingdom
31062595,first death,36659,6396.59,,South Korea
10500544,_Wonyoung,51779,5831.07,,Taiwan
10888411,Setsoku,10494,8460.37,,Philippines
16644505,Vojooooooo,2245,11093.3,,Germany
15847206,vuan,22833,7171.08,,Germany
15049805,MeiFTW,21838,7241.3,,Spain
5177569,Yip,1587,11714.7,,Canada
12459068,Nigel,7727,8949.32,,Canada
8364754,waste-,1949,11331.5,,Norway
18907582,boobiehonker444,152079,3994.95,,United States
10126394,TheKrusher2001,1096000,731.246,,Moldova
9626482,Shadow 2,12249,8204.33,,Switzerland
4533507,Leithanien,18607,7504.75,,Brazil
9536977,ETHN,69118,5358.08,,United States
11448824,-no,63769,5488.71,,United States
13154030,Panacea,20863,7314.63,,Netherlands
17555405,DDniell,7573,8985.19,,Puerto Rico
15435703,pengwin,1780,11509.9,,Canada
10831457,thiez,8738,8739.65,,Denmark
17070042,KitagawaMarin,13369,8063.27,,South Korea
13079214,EHEPGODAP,209577,3395.3,,Ukraine
10842499,z2k,16982,7654.27,,Canada
12484052,LexanosS,55064,5729.91,,Sweden
4991273,Chheng,2020,11282.5,,United States
26694635,Reletr,30372,6706.1,,United States
11269055,PaintedKoaIa,121,16479.9,,United States
12111819,Tacticalcacti,30424,6703.74,,South Korea
23091978,Maykee kee,1153676,679.163,,Brazil
15440118,ERA Leo,199572,3486.91,,Germany
19075364,Oceanboy98,16002,7753.61,,United States
17963650,tong_101,18342,7525.29,,United States
18327574,Strxwberrymilk,10605,8441.65,,Colombia
11789369,-LKN,9420,8623.73,,Brazil
25932698,Enselin,96342,4807.29,,France
12274488,moyai_gaming,3912,10140.6,,Brazil
14089698,YeahCraz,60426,5576.79,,Canada
11364009,Alonso2903,92051,4885.01,,Peru
26677052,47w47,65574,5443.8,,Australia
14375569,Amity Blight,23938,7092.25,,United States
18089820,neiva_,40280,6243.16,,Portugal
9632648,soft kitten,1474,11842.1,,United States
15841781,NM Enjoyer,98409,4771.32,,United States
16484750,PoorQuaIityMeat,110565,4574.26,,Netherlands
18947222,Blacksei,9136,8674.05,,United States
5787735,Prendar,15024,7862.77,,New Zealand
13380270,Kama,263,15045.0,,United States
14342642,Nodal,29254,6765.93,,Japan
8720747,daviis,60026,5587.53,,United States
20124667,Bo_Bandy,18915,7475.31,,Japan
4247722,PotassiumF,72194,5288.72,,Australia
25300387,-hakitsu,1019769,806.979,,Argentina
16692050,Ah_TuS,30311,6708.62,,Vietnam
17728999,Serasona,78836,5142.13,,Brazil
8320717,Flaming Goat,52164,5819.5,,New Zealand
6957262,juan736,3334,10399.3,,Argentina
14172691,big lobster,12426,8182.72,,United States
9087831,-Naroh,37149,6374.53,,Chile
9397144,[RyuTell],420,14160.2,,South Korea
14242784,S_Saika,27110,6887.81,,China
9766627,Muralis,66843,5412.96,,Canada
26736338,munamu,98489,4769.83,,United States
19816542,CookieLoa,57884,5647.89,,United States
23528661,henryalexbr,,0,,Peru
13036140,ANGELIC PIERCER,2890,10641.2,,United States
19807002,loser[,1734385,337.711,,United States
12010050,Novern,4912,9743.44,,United States
8581031,Poca,72005,5292.6,,South Korea
10804484,Jagdblume,90060,4920.97,,Canada
4609026,balpo,2327,11023.1,,South Korea
15671631,Effl0rescence,12598,8159.68,,Australia
12396782,MCboyIR,84058,5034.66,,Islamic Republic of Iran
12912720,Tabong_,18089,7546.74,,New Zealand
1170156,daxeroz,949796,885.768,,Mexico
1830361,Netamaru,,0,,Indonesia
3997580,GranDSenpai,1903,11383.5,,Australia
28639698,polyphia,24869,7029.88,,South Korea
18478864,Saugage,672898,1345.89,,United States
8530809,Delchoran,5235,9637.76,,Australia
1294891,RABBIT1,17836,7571.06,,China
2812098,Madeline,,0,,France
18742467,Itsuki-Nakano,20871,7314.22,,United States
11490085,Rail,1303,12106.5,,New Zealand
21771960,gaslight,12790,8134.75,,Australia
15273208,Gholt_Baoge,170094,3781.94,,China
10027577,- AzRaeL -,32198,6609.84,,Taiwan
15611258,YumeYuki,3012,10557.9,,Hong Kong
14703278,- Natto,39382,6278.58,,Philippines
9938943,aknzx,11,20572.8,,Australia
4012086,Monk Gyatso,841,12890.5,,Australia
12863932,kuku,102210,4706.91,,United States
14261342,Chickennnnnnnn,15954,7757.95,,Hong Kong
234788,NaRiTA TaiShiN,2436,10931.6,,Taiwan
1598736,Mans0n,127136,4327.1,,Hong Kong
11633163,Ostiminum,26716,6913.47,,Philippines
8150535,Fejlan,5550,9536.16,,Sweden
16504559,dal4ra,19784,7402.41,,Singapore
9115905,Eqquinox,17857,7569.14,,Australia
1646397,Crystal,649,13361.4,,China
17576199,Lionelick,6736,9192.42,,Argentina
18462551,yesbully,14960,7868.26,,United States
22097966,Tiancheng964,13080,8096.59,,Australia
14749149,Aeflar,14154,7962.44,,Australia
10961594,Daszeq23,45687,6037.92,,Poland
467843,Ququlu,8567,8774.58,,Japan
9630674,Freek,555199,1647.72,,Netherlands
27254270,poketoine,2962756,72.4781,,France
3800754,BanBok Fanboy,18042,7550.81,,South Korea
16099384,FraudGG,,0,,Russian Federation
11144984,PodVox,822,12938.2,,Russian Federation
18917363,vafara,258013,3009.07,,Russian Federation
20979929,iRaghi,66448,5422.6,,Peru
11311583,Ness_Okey,11352,8331.84,,United States
10512663,af-,261318,2985.07,,China
13471724,kryptictroll,8402,8808.78,,Philippines
13794811,MilkWatcher,326870,2577.29,,Ireland
26311862,[LS]Nightkore,549520,1664.77,,Ireland
3773945,Freezyy,15298,7833.82,,France
14390680,anatharax,147584,4050.89,,Australia
7915564,Hanzogak,3183,10472.9,,South Korea
8147142,Cafe_deCoral,39271,6283.58,,Hong Kong
10972303,AidyTheWeird,38757,6304.64,,Czechia
7686708,DK_,5697,9490.48,,Russian Federation
28321208,NguyenSus,92903,4869.55,,Vietnam
26634482,lisachandra,1322023,550.85,,Indonesia
8748664,Arona,100836,4731.01,,Philippines
12898618,yourstary85,15171,7848.17,,Poland
9672128,Kyou-,35367,6456.14,,Poland
15716021,syaro-,2302742,170.067,,United Kingdom
7639453,sofuraabu,6192,9348.31,,Netherlands
14951633,LouisD,38639,6310.1,,France
19133938,Eeriee,1240548,608.963,,United States
13820038,RobotSkin_,22063,7223.55,,Russian Federation
22733575,X-LO,69054,5359.65,,Russian Federation
9895270,cirno whatsapp,1854,11435.9,,Spain
20746634,yawkfhosfafakwo,59620,5598.41,,Indonesia
10592989,ellyn,60067,5586.7,,Singapore
24323283,kimi_7,6201,9346.26,,Malaysia
25470052,snewkami,26433,6930.14,,Vietnam
17116481,Handax_OwO,34336,6502.97,,Taiwan
13485008,Arakine,7965,8901.77,,Reunion
13206785,11iq pleer,1087,12442.1,,Russian Federation
7415910,Avenito,360,14447.5,,Czechia
741819,Saikoro,415279,2153.19,,Japan
8947341,Loff,17045,7647.84,,Norway
14019207,evankkk,3055,10538.5,,Russian Federation
20849531,kinuh,33995,6519.55,,United Kingdom
21072569,AomDCO,1846802,295.672,,Thailand
7156634,karayss,,0,,Russian Federation
19367494,Lunequin,91426,4895.8,,China
11916798,Illuxz,35720,6440.36,,Malaysia
11547643,xbox dog,779,13057.5,,Denmark
17049206,Baltea,22859,7169.25,,Japan
11026666,bartek7866,55727,5709.69,,Poland
14457670,Rimbe,3084,10520.2,,Norway
846038,Splinter572,2107,11212.7,,Germany
14367585,xFopdoodle,106069,4645.41,,United Kingdom
3538363,Crossie,21548,7264.06,,Germany
13289728,arnevdh,14603,7907.48,,Belgium
14696393,yuanun,9972,8536.24,,Taiwan
1148886,asd4644032,36350,6410.91,,Taiwan
4315477,superSSS,113153,4533.32,,China
13857986,Klarion,1360183,526.012,,United States
13281473,Antti,50972,5857.16,,Finland
17110298,vemph,195968,3520.51,,United Kingdom
766374,LostCool,106320,4641.08,,Thailand
12964890,-Lunix,12522,8169.4,,Indonesia
27960401,gudgumi,119975,4431.41,,Taiwan
11414361,dantoh000,,0,,Singapore
6956922,frz,354760,2433.09,,Germany
13415030,MaxNoLimit,27287,6879.15,,Indonesia
13878539,ERA Veryi,829644,1051.48,,Italy
20509581,yth666h,24161,7077.24,,Taiwan
23422561,Meiling Hong,57260,5666.08,,Philippines
17784040,outs1d3-,23861,7097.19,,Cyprus
19664675,Heumrage,660561,1373.17,,Türkiye
3198446,Sigmund Fraud,1082,12452.9,,Czechia
8956749,__Neo,5626,9511.14,,Bosnia and Herzegovina
18157510,Kim Jisoo,158982,3908.95,,Chile
21946715,kkyeomu,9127,8674.73,,South Korea
23740374,arctice,114026,4520.12,,Indonesia
4140055,_Kate,30815,6681.53,,Taiwan
3574151,masternaut,1291,12128.1,,Czechia
11583243,FedRONI,34602,6491.17,,Russian Federation
13796922,Colcatz,94640,4838.05,,United States
11409111,giulio,2407,10953.0,,Italy
754792,koral,1678,11611.6,,United States
9258564,ChurroChef,171739,3764.36,,United States
2073644,Ookura Risona,44360,6085.38,,China
3337332,5henry,,0,,South Korea
10771232,mento,1613,11687.2,,Poland
14757416,thunderbag,64518,5470.15,,Taiwan
11113067,Tofy,1232,12221.7,,Argentina
7253958,Sayira,,0,,Germany
6254279,Gracidea,24059,7083.85,,Germany
10056419,PaintedKoala,678,13282.5,,Israel
9709652,junglesnipes,51798,5830.57,,United States
10745260,jhleetgirl,591117,1545.63,,Japan
16347067,Amia0827,124673,4362.76,,Japan
6204231,Unique,17724,7582.14,,United States
9997093,bloshi,795,13024.7,,Poland
27000934,amino_acid,14002,7986.05,,Libya
18997680,majora1,32889,6575.3,,United Kingdom
17669042,Kaizzu,10864,8404.04,,Chile
17572031,Koryn,84748,5021.08,,United States
12484339,JoReDa,31703,6635.46,,Czechia
6393452,Luka-,23466,7126.16,,Poland
13000940,Merikku,39328,6281.29,,Canada
12227804,snowreede,6987,9122.0,,Russian Federation
15270411,[LS]Mari,,0,,United States
12842392,arcpotato,,0,,Singapore
13482847,Paps,456876,1983.61,,United States
22444525,kotohira_06,1514701,437.185,,Japan
13613362,BFKB113PBK,207264,3415.59,,Finland
