UserID,Username,GlobalRank,PP,RME,Location
12395652,-[Chex]-,14879,7878.73,,South Korea
4801735,Dragbit 5,28798,6791.68,,Hong Kong
11015571,eterrius,31158,6663.67,,Singapore
14673279,niec,175482,3724.41,,Germany
3747110,m733w,17361,7619.27,,Kuwait
6094894,Snakeq,1290,12127.4,,Russian Federation
12537417,Hydrole,5548,9536.53,,United States
12192216,MonsieurVentox,22097,7221.52,,Germany
15195364,hollowknees,10082,8523.35,,Singapore
16359841,floppaosu,40814,6221.01,,Belgium
15864148,Chadimir,83892,5037.91,,Germany
14290988,Banner,5180,9653.06,,Malaysia
11279273,[Crz]Alleyne,922858,919.175,,China
8244635,Hecatia,3630,10249.5,,Singapore
11959709,CallMeRed,7688,8957.97,,Saudi Arabia
5281485,iFakeRz,1740,11542.8,,Germany
10212942,Katharsis,9162,8668.6,,Germany
6665667,yhsphd,14641,7903.24,,South Korea
6814521,P a t r i c k,40548,6231.51,,Poland
17839181,gking,57747,5651.79,,Türkiye
14590862,Yugoturtle,12100,8224.83,,Indonesia
12046321,bbalrae,4562,9863.11,,South Korea
12457381,XopK,4858,9761.2,,Russian Federation
6752520,- Flandre -,1479,11832.7,,China
11429719,denbin,94909,4832.96,,Kazakhstan
14555533,Spodji,10676,8430.82,,Russian Federation
29426345,Gamillie,100885,4730.13,,Singapore
8268978,Raptide,20862,7314.76,,Germany
2317789,Diaostrophism,1913,11374.5,,Taiwan
13182910,XD piranha,3849,10165.2,,United States
4800074,comm899,20592,7337.66,,Hong Kong
7249644,SilenceSuzuka,2242,11096.1,,United States
8266808,[Boy]DaLat,2446,10925.2,,Vietnam
12635653,- Hanairo -,54449,5747.86,,Vietnam
17958667,FelixSosa,2159,11164.2,,United States
12869672,MDW,18336,7525.77,,Germany
14398471,Frodo,3563,10284.5,,Norway
5174602,OldEclipse,1818,11475.5,,Netherlands
14864995,A22,29160,6770.61,,Hong Kong
9945607,Dark Soap,23809,7099.82,,Germany
10956506,GenoUwU,25550,6985.39,,United States
3934509,Hexeract,96125,4811.0,,Canada
18587902,Bubble998,18757,7489.96,,Brazil
16817965,Kamensh1k,19,20027.7,,Kazakhstan
10779439,TypoIsALewdie,26494,6926.38,,Norway
7908994,dlwlrma-,228,15351.5,,Singapore
18807290,[NewBie],97433,4788.13,,Belgium
25863887,Nixon Return,138608,4169.92,,Colombia
10876026,Seam,5319,9605.49,,Slovakia
15476086,Ky-S,29365,6759.63,,United States
10941597,HFIG,8783,8732.25,,United States
2138989,DVDthe1st,21508,7265.56,,Singapore
9523358,Adam Cadillac,5779,9467.65,,Czechia
16994044,StanEzioGreggio,19208,7450.46,,Italy
14392652,V A L E R A,22328,7206.99,,Russian Federation
14514778,akzIuKi,10507,8457.66,,Russian Federation
8310156,Igorko,39078,6291.27,,Ukraine
14546396,[-ErnesT-],58833,5621.26,,Singapore
10841911,meowioos,436,14106.4,,Poland
16236301,BenYLD,247919,3081.35,,Russian Federation
15078114,Azra,26571,6922.21,,United States
11673059,DonnieGG,617,13461.3,,Russian Federation
6939508,bl1nq,36156,6420.28,,Russian Federation
4399129,mokia-,1418,11927.6,,South Korea
13303674,Omborded,66629,5418.36,,Russian Federation
6124459,Musket,4898,9746.23,,United States
10831582,Ganyu1,3471,10324.3,,Italy
6750946,cryptile,23343,7135.49,,Russian Federation
20743903,sefuuz,36928,6384.6,,Vietnam
14353255,CursedFX,29167,6770.32,,Philippines
9009104,Offrain,23466,7125.7,,Kazakhstan
10217900,_jolyta,110620,4573.37,,Russian Federation
10212581,Xicyte,12569,8163.66,,Indonesia
19857248,Herazu,6576,9234.43,,Germany
15371872,silversnake,6644,9218.47,,Russian Federation
14312709,joyin1211,108912,4601.12,,Russian Federation
11195861,GodRoPoNiKa,352,14471.6,,Russian Federation
12443104,iraozm,3506,10309.5,,Malaysia
19694515,ILOVEPALESTINE1,34228,6508.62,,Jordan
11096890,MiIoTIink,3640,10246.0,,Russian Federation
16544907,Zentes,19834,7398.15,,Russian Federation
14590106,Sakorii,9141,8672.88,,Spain
20705501,NikiPi,13733,8017.76,,Russian Federation
5324987,Chocosticks,129832,4289.33,,Singapore
9739344,Sem Kef,11759,8269.38,,Russian Federation
3999924,ManzMalaya,63088,5505.78,,Malaysia
11011335,Seonah,161513,3878.67,,India
11272208,Otogibara,16113,7742.07,,Philippines
9850616,CeresFauna,10804,8413.1,,United States
8715808,Kolibri,32778,6580.0,,Russian Federation
13951894,steisha,8539,8779.11,,Russian Federation
10463129,mija-,31760,6632.29,,Russian Federation
12928847,Sisti,1843,11444.1,,Netherlands
9849227,Dishh,22650,7183.26,,Peru
20461077,MidC,786,13049.8,,China
10765028,misha,17115,7641.63,,Latvia
14254867,Lynerrr,227748,3240.65,,Kazakhstan
10674817,Hakamora,5747,9474.58,,India
7720204,Speshimen,27064,6890.42,,India
8861593,PaintedK0ala,1448,11876.4,,United States
10736017,embernxke,18046,7550.59,,Latvia
4209818,Skyzie,10244,8497.37,,United States
16005053,Kanekiru,8155,8860.46,,China
13571078,Pullout Couch,1012,12540.7,,United States
17423182,osu322,361801,2398.02,,Russian Federation
12563284,FishStar,8413,8805.0,,Indonesia
808976,Orangeholic,40248,6244.23,,South Korea
18198388,Sidtothestars,18463,7515.42,,United States
14806365,chests,3793,10186.8,,Thailand
12058601,Brown Guy 2,11648,8284.97,,Canada
16806666,-shikimori,262123,2979.21,,Ukraine
9767896,Phantom5k,26554,6923.04,,Singapore
6767144,-Jajamaru-,16520,7699.47,,Czechia
18793670,Sylliant,30015,6723.23,,United States
4201807,Speed of Snail,16220,7729.65,,Canada
9783155,NieTheDie,1279,12143.0,,Poland
9532453,Sunakaze,39235,6285.35,,Japan
28290392,holis,5832,9449.32,,South Korea
16640072,Lysitea,3764,10195.8,,South Korea
11835951,ray0409111,42296,6161.17,,Taiwan
17513907,xiaokeDDJ,232724,3200.26,,China
3859899,Kut,25680,6976.79,,Netherlands
12431599,MehlsackX,33347,6550.99,,Germany
3621226,Kamykazi,867,12829.3,,United States
9885249,Lil_Mysty,33373,6549.83,,Switzerland
4858555,SDKO,12663,8149.98,,Indonesia
16576647,barryp,12248,8205.8,,Vietnam
8788898,Shiragi,2968,10586.9,,Germany
9719351,Lucrise,541,13692.1,,Romania
4346274,Vitya1437,1655,11635.2,,Russian Federation
5302804,Nikolai,240764,3136.25,,Finland
10481416,ianski,460,13985.8,,Poland
1860489,_Shield,133,16338.9,,Taiwan
15218407,DK SkorPyion,24100,7081.52,,France
15293336,Maopo,4427,9921.7,,Malaysia
12000291,wRoNk,15994,7753.93,,India
8666950,DarkKarate,1314,12079.4,,Canada
6159669,daanit,847,12875.2,,Uruguay
3149395,richp2k,12012,8236.11,,United States
11345690,velcro shoes,4011,10096.1,,United Kingdom
13381361,Johnyim0206,31756,6632.47,,Hong Kong
17158552,Zureii,44764,6072.12,,Indonesia
9924405,Raoul,2420,10942.9,,United States
7624067,temporag,2069,11240.3,,United States
9733750,old fart,10258,8494.95,,Peru
15336128,IDarling_,79175,5135.17,,Brazil
14264625,- Fia -,1484,11827.8,,Taiwan
12988448,Blad_D,1474,11843.0,,Germany
5341033,Megalomaniac,4349,9957.8,,Hong Kong
5423872,ruirui,198,15603.9,,Germany
15406353,Nuwo,1900,11386.2,,Belarus
11836334,Nev-,569,13623.8,,Finland
14942720,[ x ],43324,6124.06,,Philippines
15767298,Pinossaur,3357,10387.6,,Portugal
1683740,paradaisu,16008,7752.6,,South Korea
19119872,Momose Mitsuki,82132,5072.07,,Taiwan
8102140,Yeva,7146,9084.15,,Peru
19777813,d4ss,178168,3695.77,,Kazakhstan
7696512,Hoaq,2506,10879.0,,Vietnam
11932068,Yuno13_,104571,4668.94,,South Korea
25306176,owoMaxx,5172,9654.3,,United States
15180662,Sekkou,15465,7813.86,,Portugal
10643997,snap,17545,7599.77,,Greece
10350809,iamanewb,15818,7772.62,,United States
11239094,ShuPLe,8286,8832.99,,Russian Federation
13033301,Lunarine,3059,10538.1,,Vietnam
23124445,meowmeowmmeowme,10106,8519.72,,United States
7387395,multiaccount4,3062,10536.9,,Germany
13926341,- Sasori,3773,10192.8,,Brazil
13845312,Aeshma,15056,7859.96,,Türkiye
19073990,Skhyze,12414,8185.37,,United States
4881593,Regi,4564,9862.19,,Germany
11222462,MAKC0H,3799,10184.8,,Russian Federation
3595282,Jyuifty,1085,12447.3,,Chile
26448360,IConneRI,173064,3749.83,,Colombia
7657831,justman,175,15858.5,,France
2211364,Shing_,312720,2656.7,,Hong Kong
18667256,Sugos_,,0,,United States
7813296,hydrogen bomb,25,19634.8,,United States
8347787,T1M0S,36924,6384.75,,Russian Federation
5176406,Kelhoy,5908,9428.06,,United States
11076988,GaryWombo,12578,8161.35,,Canada
13078293,Bana,8913,8709.75,,Singapore
5346730,uparu862,50102,5885.96,,Norway
5496627,Mac,276,14918.4,,United States
17124682,Frindin,16742,7678.06,,Russian Federation
2629617,cezgru,5695,9490.68,,Poland
17828939,Evrazija,10509,8456.09,,Slovenia
8420023,Can Never FC,12921,8117.59,,Singapore
6404488,WillCookie,191,15711.9,,United States
4981809,BMG_,1239,12211.0,,Poland
26246663,yohanness,113192,4532.7,,France
9362168,Seleen,12330,8195.54,,Netherlands
6612210,BOB SHMURDA,7715,8951.2,,Netherlands
17049849,Luc4szin,37821,6344.41,,Brazil
11335258,MadViber,114280,4515.19,,United States
16698876,- Soar -,23330,7136.47,,United States
6033536,chica emo,4605,9844.8,,Panama
11077105,Mantecat,121210,4413.8,,Argentina
5623529,Grantorio,4382,9941.65,,Singapore
4087422,Cornfield,2005,11288.9,,United Kingdom
11502740,Cors,4507,9887.35,,United Kingdom
6671320,Karandash0980,119287,4441.72,,Russian Federation
11528345,Pekocambing,5789,9464.99,,South Korea
4663628,nuggetchama,7559,8989.75,,Philippines
17157764,h the fallen TH,79692,5123.05,,Thailand
7802400,ploot,9586,8594.63,,Canada
20799468,Skulf,19858,7395.87,,Philippines
10724221,cir,892,12770.9,,United States
12027165,Anita Max Wyn,9964,8536.73,,Peru
16558476,maftle,3010,10559.1,,Estonia
13811573,anxiwia,7755,8944.55,,Estonia
5018017,Rarth,19281,7442.51,,New Zealand
11680054,Kevorc,7631,8970.51,,Canada
9258670,DuoSushi,55009,5731.75,,Netherlands
12968362,hnrkk,3443,10337.4,,Brazil
7241691,Dunn,21778,7247.77,,Philippines
15583534,Keqing,185492,3620.64,,Philippines
12028437,Miggie,3400,10357.9,,Philippines
5185609,Dura,46679,6002.94,,Canada
3730848,mx10000,1117,12387.4,,South Korea
7852852,vo_ine,3671,10235.8,,South Korea
28094258,Raiaki,133495,4238.14,,Philippines
6934358,ningalu,1760,11525.3,,New Zealand
15379376,Andysaur_,8918,8707.94,,Czechia
28554005,hel0l,4534671,8.44758,,Türkiye
3607627,lordvader89a,48512,5940.25,,Germany
15306764,[-Kazura-],22789,7174.58,,Taiwan
28288858,Oneshot Niko,1269782,587.304,,Philippines
13592012,Kamynyaga,108141,4612.45,,Russian Federation
17421393,Albatrauz,8027,8888.14,,Australia
7097990,ERA Basil,271217,2915.72,,United States
1608105,Sakura Luna,93384,4860.72,,China
21586994,Heavymetal4life,24709,7040.93,,Netherlands
9535497,Salt-Ranocchio,198626,3496.32,,Vietnam
11806306,Zyntex,83,17225.4,,Australia
19142610,Tazz,14140,7965.37,,Australia
25541603,_McQueen,9370,8634.56,,Hong Kong
22684871,HyuugaDesuka,16143,7738.97,,Indonesia
23370133,reaid,29182,6769.22,,Hong Kong
12484908,Traz,2483,10895.5,,France
17978570,-[ Dreepy ]-,7049,9105.91,,Indonesia
13218204,Polle,1621,11675.4,,Denmark
11924624,--Dragon--,324288,2591.42,,United Kingdom
1868745,moosepi,7829,8932.32,,Singapore
6886572,Dalibor,4796,9779.74,,Czechia
13617153,WhiteCookies,2160,11164.0,,China
4301976,Hifkil,682,13274.1,,France
10717635,Hakui Koyori,147,16184.4,,Indonesia
11461426,XenoitesBadPog,520,13758.1,,Indonesia
14069730,Arisaka Mashiro,8257,8840.25,,Germany
26518559,Saiko,200787,3475.1,,Indonesia
6420308,Light135,40188,6246.54,,Russian Federation
6499356,salkin,4669,9824.77,,Germany
17663011,rabbit w,1035,12504.8,,Brazil
7095800,96013M88,9293,8645.6,,Taiwan
11379592,Zavier,6455,9271.18,,Indonesia
3162076,fooooooood,13292,8070.93,,United States
17823832,Kieost,59295,5607.69,,China
7109269,Zoont,11437,8315.72,,Indonesia
11920994,JobeHobe,10442,8466.07,,Germany
8941856,laserdik,3486,10316.9,,Russian Federation
10954912,Seviade,2820,10687.3,,Slovakia
16339761,fnql2,2344,11009.8,,South Korea
18789721,Doxyy,322840,2599.97,,Poland
2022445,imagaK,2180,11148.4,,Germany
14695064,Loom,1935,11348.1,,Brazil
5155680,VilaZ,901,12747.0,,Czechia
14191826,someone here,157589,3925.76,,Malaysia
19514891,BOSNIATRUCKER13,319,14676.0,,Netherlands
9997359,LewusekX44,13465,8050.42,,Poland
16997804,MeowHou,32497,6594.06,,Taiwan
11536421,zfr,10501,8457.39,,United States
4257559,Knakworst,8829,8725.25,,Netherlands
14301958,YoBoiGrubs,122016,4401.57,,Australia
9341983,CopyPasted,13251,8075.39,,Singapore
13013147,BurgerKing,46417,6011.77,,China
12781215,laGmaN,17771,7578.18,,Spain
15969659,opensand,4199,10023.8,,Canada
19118758,Krzempek_Pasta,56587,5686.28,,Poland
15668106,Sonya17,52266,5816.03,,Slovakia
10398422,ScautTheGamer,12829,8128.58,,Japan
25292251,MrFoo05,257993,3009.22,,United Kingdom
7249261,Taldux,7641,8970.0,,Albania
15872196,Durrr_Meuble,14588,7909.35,,France
24396418,[Aero],74874,5228.48,,Indonesia
4932456,yoshi-mk2,9319,8642.17,,Japan
2336656,Anq,15043,7861.66,,Finland
15801489,Keik_o,527461,1733.99,,France
11583445,gabriseto,32054,6617.14,,Spain
12049778,neant,27060,6890.72,,Brazil
18195842,NixGot,155401,3952.24,,Russian Federation
12378737,Iugia,241,15251.3,,United States
11504423,Tr_UE,3336,10396.6,,United States
15374745,Jhayyy,60178,5583.76,,France
10037389,Clueless Player,7986,8899.2,,Germany
18699492,SAVELIEV DIMA,62215,5528.86,,Russian Federation
12868917,Jontea,12726,8142.19,,Germany
16195397,oshino-,26660,6918.31,,Spain
9707239,Koberata,22243,7211.41,,Poland
5186239,Jerkie,25902,6962.08,,Spain
12947159,Tigerek386,4098,10060.2,,Poland
4980135,Behwall,4865,9759.47,,South Korea
17162929,Peter Griffin,56846,5678.54,,United States
11377412,nutel,4079,10065.8,,Czechia
12189969,SongCompilation,30362,6706.17,,Finland
8151359,DivineRose,1691,11587.9,,Canada
9053638,zex-,7386,9030.07,,Slovakia
4018079,xKirito,9716,8573.58,,Brazil
16216008,ar 10 hater,63833,5487.45,,Germany
11415687,Kurumiw,74,17354.0,,Brazil
11342324,StellarOW,7587,8981.79,,Latvia
11153810,Anonymoose,9031,8690.0,,Latvia
13720351,Mecha,8562,8775.17,,United States
12298304,anaxiphilia,6157,9358.58,,South Korea
8976956,Imar Gading,200743,3475.59,,Indonesia
16960087,Fennixer,40193,6246.39,,Netherlands
15218429,oetluller,13671,8026.12,,Netherlands
17859623,- Fushimi Rio -,38213,6327.46,,Taiwan
22100000,[LAMP],3632396,29.1962,,Canada
1846894,Jin32,32502,6593.87,,Germany
11290031,Gagol753,107700,4619.16,,Germany
7959222,majoreh,502,13829.3,,United Kingdom
7930869,Digoco,22891,7167.16,,Spain
11553627,Jemzsee,178,15824.7,,United Kingdom
17370899,Rio Tsukatsuki,9778,8563.14,,Argentina
6585939,Arclyte,1227,12224.9,,Russian Federation
15046591,Mori_Mor1,55959,5703.01,,Russian Federation
15575252,deine mum,40005,6254.0,,Germany
7907770,xCepac,20830,7318.05,,Spain
17521553,_l_,25317,7002.32,,United States
10290012,scarfz,1914,11374.0,,Lithuania
26018201,Demon474,63848,5487.23,,Germany
13282358,edgar06ka,46434,6011.21,,Ukraine
16166443,STOERIMIAS,188032,3595.25,,Switzerland
10162727,toti,18076,7547.86,,Norway
11406987,willowww,197427,3507.16,,United Kingdom
12538697,Lenny-,35696,6440.87,,United States
16391241,RyzenPP,3670,10235.7,,Malaysia
15726597,Shade-ette,6144,9360.12,,Puerto Rico
7434538,Zephow,4952,9727.04,,Canada
16577798,MakiDonalds Jr,22188,7216.25,,Portugal
9501611,MENDES,8249,8840.66,,Denmark
6104113,Generation,18630,7502.6,,South Korea
10077431,Plasma,50,18372.8,,United Kingdom
14702946,D_02,99504,4753.41,,United States
10963480,N I K I T A,1208,12258.1,,Russian Federation
12728145,tgr,10025,8530.21,,United States
21364471,[ River ],46146,6021.88,,United States
7748891,xXChokgamerXx,5934,9421.25,,Chile
11625617,ERA medium kek,245212,3102.27,,Germany
17692627,Spacee_,1484039,453.274,,Germany
19521889,Lash,47905,5960.6,,United States
7918953,Paskuin,1486,11824.7,,Mexico
24354543,[-Ale-],88675,4946.03,,Colombia
6080956,Floatyy,17246,7628.52,,Brazil
32715195,DK Nagi,108115,4612.78,,France
11711340,axiey,1316,12075.3,,Brazil
10382679,ocaip,38152,6329.09,,Chile
9080488,Renzo8a,110740,4571.64,,Peru
12988907,Yamabuki Kasumi,10512,8455.69,,Germany
21405745,vWinter,371620,2350.87,,Romania
22049151,hbxi,96043,4812.6,,Portugal
15441720,theJAKEMAN,10470,8463.82,,United States
13698217,[Melon],19112,7457.95,,United Kingdom
12616850,Miisted,9996,8534.15,,United States
17153212,OniSiM,42346,6159.67,,United States
17061174,mBiscuit,54259,5753.66,,United States
12011021,unknownpattern,13711,8020.98,,United States
12380886,p o t,17379,7614.92,,Japan
21747765,- Av -,17741,7581.03,,United States
18557665,Dal0x,134104,4229.87,,Ecuador
4585260,aluuu,374384,2337.53,,Argentina
24427023,beatsaberisgood,515454,1774.2,,Australia
16346970,anhnhatbui,33066,6565.76,,Vietnam
16381157,LyarTz,13922,7995.45,,Brazil
12637171,-buba,10363,8479.29,,New Zealand
20371682,IloveDT,33033,6567.31,,United States
15333140,[Shua],8540,8780.33,,Philippines
13348268,DimplesRMe,1068712,757.362,,Canada
24387999,-Mahiro,12939,8114.84,,China
21816052,sponsersz,131357,4268.43,,United States
14525718,epic_dab,102687,4699.15,,United States
14843745,NoobFiddle,,0,,Philippines
21599285,[GS]Antonio,101453,4720.42,,Dominican Republic
19567773,Mulstraii,65768,5439.01,,New Zealand
15063813,ok bye,49621,5901.86,,United States
12956834,Yokosenu,3079,10525.8,,Hungary
11734610,Nepijin,23433,7128.36,,United States
11462777,cavein,87947,4959.78,,Singapore
12517079,-Blue21-,18735,7493.3,,Indonesia
5911299,Valtz,2396,10970.7,,Japan
26996077,saberguy,39813,6262.01,,Islamic Republic of Iran
16171602,killercomers,29409,6757.36,,New Zealand
1177233,DoDoEbi,,0,,Taiwan
4586766,Happiness Fish,1875423,285.839,,Taiwan
20073414,ChinkAlex,110014,4582.55,,United States
11184264,Applett,891,12774.3,,Australia
3216107,Civil oath,32263,6606.13,,South Korea
13519117,pdpd123,20214,7369.4,,Taiwan
10423227,-Rizie,9547,8601.68,,Indonesia
25619222,hzl,21340,7278.99,,United States
9489153,QEpicAce,123805,4375.65,,Germany
9048033,oddblob,18685,7497.95,,United States
1435470,- C o z -,3275,10425.2,,South Korea
9660655,Haita,4351,9957.41,,New Zealand
12994562,TorBro,121680,4406.48,,China
14533605,Ayaneruuu,10732,8424.17,,Hong Kong
16511599,Enderlegend87,1647,11644.7,,Hong Kong
8775024,Karuna,684,13273.5,,South Korea
17720805,hayley,10206,8503.41,,Australia
13385533,Automat1cs,265111,2957.73,,Russian Federation
19506480,AisWallenstein,135106,4216.27,,United States
20308933,Chokecomint,103332,4688.92,,Indonesia
7844452,pepe996,2168,11158.4,,Taiwan
6944810,wudahuihui,53531,5775.53,,China
20916198,1Ping,25838,6967.4,,Singapore
12273264,Arbuzoooid,72467,5282.48,,Russian Federation
4124756,neil123,24387,7063.42,,India
11006242,Fishen,137612,4182.63,,Russian Federation
12779141,gnahus,5,22755.4,,Poland
10672609,dpple1976,6296,9319.55,,South Korea
16102251,circles985,133950,4231.97,,Russian Federation
25414223,HR Best Mod,10439,8467.08,,Australia
18188796,[Jrc]EubC,,0,,Taiwan
17426776,Osaker,69361,5353.36,,Poland
21346814,HEHEH,80667,5102.33,,Singapore
5183940,2fast,,0,,Netherlands
11673691,junsu1,2914,10617.4,,South Korea
13042378,[Rikaosu],2819,10687.3,,South Korea
9820792,Nightlywind,907,12724.0,,Germany
18522994,JoashGaming,54476,5747.04,,Philippines
7055384,KitsunIvy,,0,,Russian Federation
7835954,Mizuyon,59577,5599.36,,Germany
19944916,Panha768,46416,6011.4,,Cambodia
15889644,YuLiangSSS,1206332,635.503,,China
14024170,-Graigory-,2766,10713.7,,Philippines
19466314,iParacosm,1366480,521.974,,Ireland
16586663,[GB]ChickenGold,1088153,738.607,,China
8945180,molneya,3031,10551.0,,Australia
13783044,Gulbang,650,13360.8,,South Korea
11684622,Sh4rq_,221,15395.7,,Germany
10201995,Sanraizu_,16974,7655.68,,Czechia
32727706,kokoroni889,186936,3606.35,,Netherlands
10884561,[GB]Mafufu,719581,1247.63,,China
7227070,IllIlllIIlIIlIl,,0,,Taiwan
11420405,Ojisan-,62407,5524.05,,Philippines
12059873,Tr00p,3986,10104.9,,Poland
14827172,twinsys,17877,7566.73,,Lithuania
10024264,Tre,131636,4264.48,,Finland
14367465,JustShade,58285,5636.29,,Kazakhstan
9135454,-Typhlo-,5423,9572.73,,France
15204377,MARVINFRAGZ77,15926,7760.57,,United States
18140322,shax2,37396,6362.64,,Russian Federation
12290117,chantat,1358,12025.0,,Thailand
1987591,Rosemi Lovelock,830,12918.3,,Indonesia
13080423,sekibae,709,13214.4,,France
7668715,Gamanoid,1841,11447.7,,Hungary
16705116,Xation,85897,4998.19,,Malaysia
21122087,-Distant-,19559,7423.25,,Vietnam
17860991,yjjshhsh,74751,5231.37,,Taiwan
11524456,Henning Jasorka,11401,8321.71,,Germany
21101642,My Angel Kita,4719,9808.89,,Russian Federation
18690280,raven_waffles,17915,7562.17,,Hungary
26454214,My Angel Eru,92348,4879.61,,Japan
1926383,Chupalika,13335,8065.85,,United States
1147820,wjh123,504388,1811.41,,China
14743871,Ju1nY11,1740119,335.504,,Malaysia
10279743,shko,93129,4865.65,,Thailand
14916935,rwnd_,2431,10935.1,,Philippines
1794766,1794766,136157,4202.09,,Norway
18974256,stonks,50546,5870.54,,Malaysia
12611862,ItsDiamond,1314496,556.039,,Japan
14571734,unlucky-,17348,7619.27,,Poland
18950446,xKapcioch,31185,6661.84,,Poland
7701428,Eunha,622,13434.7,,Chile
14044322,Pandowo,4559,9864.02,,Germany
6675367,Dragoncurve,61616,5545.04,,Germany
14025454,St3kiii,5357,9594.95,,Germany
3144030,Mukou Aoi,5743,9476.07,,Taiwan
14262149,Night-_-,5544,9537.75,,Lithuania
9540073,Grape_Tea,595887,1533.03,,Japan
10869389,makimen,1069349,756.769,,Japan
6349821,cheese salad,67075,5407.48,,United States
11456628,Moca Aoba,10854,8406.81,,Thailand
13488325,ottenst,84782,5020.53,,Argentina
8645257,Severa,4034,10087.3,,United States
11422688,Xushey,110475,4575.53,,Germany
12014683,Dizzayy,16688,7682.82,,Canada
22674121,_XJ_,48133,5953.99,,United Kingdom
23714374,[DIN],31795,6630.62,,Taiwan
14931745,[LS]Icetify,3714600,26.1037,,Malaysia
14583408,WhiteLing_0713,28548,6806.69,,Taiwan
9249465,NewCreatorOn,6554,9240.58,,Russian Federation
12545346,ERA Fisu,130548,4279.43,,Finland
6315000,NeonDrakon,272523,2906.47,,Sweden
13386621,PetrJeL,30865,6679.22,,Czechia
15315078,Cigla,45844,6031.35,,Croatia
15904004,Roebuck554,56864,5677.55,,United Kingdom
13300203,yary,55,18070.8,,Germany
14441560,bigburgerhumm,180750,3668.93,,France
10069181,TenIdiotZTelky,6322,9310.41,,Slovakia
15741611,Futsuyama,100883,4730.17,,Russian Federation
7072337,K C I-0 X A,2110,11211.9,,Russian Federation
3533958,fieryrage,261,15047.4,,United States
251683,Musty,539,13695.3,,France
10335557,vodnanen,24669,7044.88,,Finland
10734140,Mikurio,356501,2424.37,,Indonesia
8609627,[GB]Edward_Tsui,112263,4547.57,,China
18698614,CEO of Cex,47809,5963.7,,United Kingdom
3309066,[-Snow KaZe-],50145,5884.0,,Taiwan
6583827,Delete,1840,11449.6,,Russian Federation
866297,xMrtn-,,0,,Germany
6030596,Samake05,10056,8526.67,,Germany
9508600,wukioh,1361,12017.1,,Canada
10395139,Ricizus,,0,,Hong Kong
15548876,Silicosis,454197,1994.15,,Philippines
5405852,0e4ef622,12942,8113.62,,United States
10961512,KRH2678,10977,8386.11,,Canada
19773907,Riderrrr,24202,7074.54,,France
9218431,Lifcoach,38932,6296.94,,Canada
9254536,khz,185,15765.6,,Germany
12446486,Kereminho,28868,6787.59,,Germany
16722317,Nyaoki,50642,5867.49,,Chile
12968821,Esperanzo435,4727,9806.27,,Belgium
12539727,AjxGame,41151,6206.64,,United States
12802238,Mr_MS,82816,5058.92,,Germany
14626922,-Glaci-,62829,5512.21,,Netherlands
9169747,Eliminate,121165,4413.94,,United Kingdom
22194163,ph1,2604499,116.04,,Germany
9796372,Picrazo,60189,5584.2,,United States
8772103,nuku0315,130888,4274.83,,Japan
13302996,Boaz,808339,1085.31,,Netherlands
11096020,Bad tech player,71262,5309.35,,United States
12640650,minkowowowo,87812,4962.15,,Taiwan
12575029,xNikooo,77129,5179.29,,Germany
26626040,levica,154233,3966.5,,Brazil
12408784,ZiinHG,4952,9724.69,,Brazil
